nilai_hujan_max,tempoh_hujan,tempoh_ulang,latitude,longitude
70,3,"NORMA
L",5.4629,100.3076
40,16,"NORMA
L",5.5782,100.374
40,16,"NORMA
L",5.5829,100.3833
40,16,"NORMA
L",5.1649,100.4276
102.5,1,28,5.3126,100.4816
108.5,1,30,5.3076,100.4759
108.5,1,30,5.3179,100.4712
108.5,1,30,5.3491,100.448
108.5,1,30,5.3578,100.4449
108.5,1,30,5.35032,100.442
108.5,1,30,5.559,100.5014
50.5,1,"NORMA
L",5.3269,100.2889
53.5,1,"NORMA
L",5.3202,100.2842
53.5,1,"NORMA
L",5.3231,100.2867
45.5,0.5,2,5.3274,100.2781
45.5,0.5,2,5.2999,100.2837
45.5,0.5,2,5.288,100.278
14.5,10,"NORMA
L",5.28431,100.2797
14.5,10,"NORMA
L",5.3269,100.2887
53.5,1,"NORMA
L",5.3202,100.2842
81,1,9,5.32307,100.2867
81,1,9,5.2889,100.4745
34.5,1,"NORMA
L",5.27,100.4655
56,1,"NORMA
L",5.4109,100.3242
14.5,10,"NORMA
L",5.4178,100.3243
14.5,10,"NORMA
L",5.4068,100.3142
14.5,10,"NORMA
L",5.3269,100.2887
53.5,1,"NORMA
L",5.3202,100.2842
53.5,1,"NORMA
L",5.3231,100.2867
53.5,1,"NORMA
L",5.3199,100.2712
53.5,1,"NORMA
L",5.3189,100.2758
53.5,1,"NORMA
L",5.1694,100.5418
29,2,"NORM
AL",5.1712,100.54479
29,2,"NORM
AL",5.1216,100.4869
29,2,"NORM
AL",5.1216,100.4869
29,2,"NORM
AL",5.1216,100.4869
29,2,"NORM
AL",5.1216,100.4869
29,2,"NORM
AL",5.1216,100.4869
29,2,"NORM
AL",5.1216,100.4869
29,2,"NORM
AL",5.1216,100.4869
29,2,"NORM
AL",5.1216,100.4869
29,2,"NORM
AL",5.1216,100.4869
29,2,"NORM
AL",5.1216,100.4869
29,2,"NORM
AL",5.1216,100.4869
29,2,"NORM
AL",5.1216,100.4869
29,2,"NORM
AL",4.0339,101.0125
0,1,"NORM
AL",3.7636,101.1339
0,1,"NORM
AL",3.9883,100.7706
78.5,3,"NORM
AL",4.4658,101.1778
61,3,"NORM
AL",4.775,100.8292
28,3,"NORM
AL",4.9392,100.9375
28,3,"NORM
AL",4.7808,100.7769
0,1,"NORM
AL",3.9883,100.7706
0,1,"NORM
AL",3.9525,100.9706
0,1,"NORM
AL",3.9528,100.9711
40,3,"NORM
AL",3.7958,101.0544
40,3,"NORM
AL",3.8078,101.0203
29.5,1,"NORM
AL",4.0042,101.0261
82,2,4,4.0166,101.0682
105,3,10,5.1223,100.9833
19,3,"NORM
AL",5.1106,100.9795
19,3,"NORM
AL",5.1344,100.9897
19,3,"NORM
AL",5.1607,100.9944
19,3,"NORM
AL",5.1508,100.9899
19,3,"NORM
AL",4.8233,100.7225
21.5,3,"NORM
AL",4.8132,101.0976
105,2,18,4.2155,101.2751
73,1,12,4.6214,101.0758
86.5,2,5,4.6132,101.0694
38,2,"NORM
AL",4.6672,101.0821
38,2,"NORM
AL",4.5797,101.0593
38,2,"NORM
AL",4.6207,101.0604
38,2,"NORM
AL",4.7834,100.8603
57,2,"NORM
AL",4.7778,100.9004
57,2,"NORM
AL",4.184,101.2201
57.5,3,"NORM
AL",4.7521,100.921
53.5,3,"NORM
AL",3.9966,101.3161
31,3,"NORM
AL",3.6913,101.528
128,3,34,3.7892,101.4977
75,3,"NORM
AL",3.7586,101.4947
75,3,"NORM
AL",3.7756,101.4969
75,3,"NORM
AL",4.6033,101.0948
105,3,7,4.6311,101.0962
105,3,7,4.9204,100.8303
152.5,3,96,4.5531,100.7294
0,1,"NORM
AL",3.7636,101.1339
0,1,"NORM
AL",3.9528,100.9711
40,3,"NORM
AL",3.7958,101.0544
50,24,"NORM
AL",4.7795,100.7343
107,6,5,5.2477,100.7672
91.5,3,3,5.24,100.7789
91.5,3,3,5.2548,100.7978
91.5,3,3,5.2529,100.7813
56,3,"NORM
AL",5.0944,100.8517
79.5,3,"NORM
AL",5.1453,100.8189
147,3,58,4.9662,100.7298
22,2,"NORM
AL",4.2451,101.3118
152.5,3,96,4.5531,100.7294
83,2,5,4.4967,100.7923
81.5,2,4,4.6543,101.1439
106,6,5,5.0161,100.6486
55.5,3,"NORM
AL",5.4268,101.1284
106,6,5,5.0161,100.6486
29,3,"NORM
AL",4.9781,100.6493
147,3,58,4.9662,100.7298
147,3,58,5.2314,100.7405
126,3,6,5.1203,100.4883
126,3,6,5.1203,100.4883
126,3,6,5.1203,100.4883
126,3,6,5.1203,100.4883
126,3,6,5.1203,100.4883
126,3,6,5.1203,100.4883
126,3,6,5.1203,100.4883
126,3,6,5.1203,100.4883
126,3,6,5.1203,100.4883
126,3,6,5.1203,100.4883
126,3,6,5.1203,100.4883
126,3,6,5.1203,100.4883
126,3,6,4.5647,100.7353
83,3,"NORM
AL",4.8392,100.7094
83,3,"NORM
AL",4.8373,100.6335
83,3,"NORM
AL",3.7121,101.4821
40,3,"NORM
AL",3.8906,101.3763
40,3,"NORM
AL",5.0457,100.6336
40,3,"NORM
AL",5.0585,100.5702
40,3,"NORM
AL",4.2633,101.2361
40,3,"NORM
AL",3.8627,101.4939
47.5,3,"NORM
AL",3.865,101.4481
40,3,"NORM
AL",4.4833,100.793
18.5,3,"NORM
AL",4.94,101.1054
40,3,"NORM
AL",4.9522,101.1128
40,3,"NORM
AL",5.0294,100.608
40,3,"NORM
AL",4.0292,101.0167
40,3,"NORM
AL",3.7958,101.0544
40,3,"NORM
AL",3.8078,101.0203
40,3,"NORM
AL",4.017,101.0687
40,3,"NORM
AL",4.0164,101.0192
40,3,"NORM
AL",4.2967,100.6733
86.5,2,5,4.5269,100.6501
86.5,4,3,4.5005,100.7842
86.5,4,3,4.5005,100.7842
40,3,"NORM
AL",4.4972,100.793
40,3,"NORM
AL",5.0145,100.528
40,3,"NORM
AL",5.0049,100.5177
40,3,"NORM
AL",4.9815,100.5853
39.5,3,"NORM
AL",4.3678,100.9346
40,3,"NORM
AL",4.9307,100.4644
166.5,4,44,4.9401,100.4675
40,3,"NORM
AL",4.7811,100.7317
40,3,"NORM
AL",5.3985,101.113
40,3,"NORM
AL",5.396,101.0916
40,3,"NORM
AL",5.4175,101.1385
40,3,"NORM
AL",4.6679,101.1606
40,3,"NORM
AL",4.6372,101.1166
40,3,"NORM
AL",5.39522,101.0851
40,3,"NORM
AL",3.79583,101.0544
40,3,"NORM
AL",3.9624,100.8559
40,3,"NORM
AL",4.0278,101.0161
0,1,"NORM
AL",4.02,101.0333
40,3,"NORM
AL",4.0297,101.0284
0,1,"NORM
AL",3.8169,100.9803
40,3,"NORM
AL",3.8078,101.0203
40,3,"NORM
AL",3.8656,100.9017
40,3,"NORM
AL",3.9742,100.9472
40,3,"NORM
AL",3.9536,100.9581
40,3,"NORM
AL",3.954,100.8945
40,3,"NORM
AL",3.9553,100.8677
40,3,"NORM
AL",4.0208,101.0314
40,3,"NORM
AL",4.0231,101.0189
40,3,"NORM
AL",4.0278,101.0161
40,3,"NORM
AL",4.6545,101.0943
64,4,"NORM
AL",5.1607,100.9946
40,3,"NORM
AL",5.0603,100.5803
40,3,"NORM
AL",5.0457,100.6336
40,3,"NORM
AL",4.1974,101.2569
40,3,"NORM
AL",4.1974,101.2569
40,3,"NORM
AL",4.1158,101.1353
40,3,"NORM
AL",4.1158,101.1353
40,3,"NORM
AL",3.99,101.1305
40,3,"NORM
AL",3.8627,101.4939
47.5,3,"NORM
AL",3.865,101.4481
40,3,"NORM
AL",3.8675,100.8694
40,3,"NORM
AL",3.9011,100.7225
40,3,"NORM
AL",3.9464,100.7417
40,3,"NORM
AL",3.9017,100.8747
40,3,"NORM
AL",4.1094,100.9842
40,3,"NORM
AL",4.7751,100.8633
40,3,"NORM
AL",3.99,101.1305
77.5,2,3,4.4668,101.1568
42.5,2,"NORM
AL",5.28088,101.0574
66,1,5,5.0666,100.5842
54.5,3,"NORM
AL",3.9824,101.1208
137,3,39,5.0694,100.5968
74.5,3,"NORM
AL",4.6061,100.6864
27.5,3,"NORM
AL",4.2323,101.2174
57.5,3,"NORM
AL",4.3612,101.1545
0,1,"NORM
AL",3.7636,101.1339
78.5,3,"NORM
AL",4.018,100.5749
7.5,3,"NORM
AL",3.8535,101.4814
64,3,"NORM
AL",3.8272,101.4219
79.5,1,12,4.5004,100.7842
65,2,2,4.526,100.8671
21,3,"NORM
AL",4.8338,101.0767
68.5,3,"NORM
AL",4.5001,100.7842
54,3,"NORM
AL",4.3708,101.1611
65.5,3,"NORM
AL",4.9582,101.1234
45,3,"NORM
AL",4.2203,101.231
54.5,3,"NORM
AL",5.0204,100.6167
26.5,2,"NORM
AL",5.1124,100.3972
53.5,1,"NORM
AL",3.9603,100.9767
0,1,"NORM
AL",3.8169,100.9803
0,1,"NORM
AL",4.02,101.0333
5,3,"NORM
AL",4.3108,100.6867
44,3,"NORM
AL",4.8381,100.63
44,3,"NORM
AL",3.9677,100.8696
30,2,"NORM
AL",5.4322,101.1054
47.5,3,"NORM
AL",3.865,101.4481
86.5,4,3,4.5005,100.7842
119.5,6,15,5.0057,100.5444
39.5,3,"NORM
AL",4.3678,100.9346
106,6,5,5.0161,100.6486
135,5,19,4.2109,100.5722
166.5,4,44,4.9401,100.4675
64,4,"NORM
AL",4.0944,101.3313
64,4,"NORM
AL",5.1607,100.9946
70,4,"NORM
AL",4.775,100.6806
28,3,"NORM
AL",5.4063,101.1291
89.5,2,7,4.6603,101.1175
18.5,3,"NORM
AL",5.7237,101.0063
95.5,3,9,4.8128,101.0985
53.5,1,"NORM
AL",5.356,101.0384
53.5,1,"NORM
AL",3.76361,101.1339
53.5,1,"NORM
AL",3.9603,100.9767
44,3,"NORM
AL",4.8381,100.63
53.5,1,"NORM
AL",4.0143,101.0459
53.5,1,"NORM
AL",4.0143,101.0459
53.5,1,"NORM
AL",3.8081,101.0167
53.5,1,"NORM
AL",3.9619,100.9067
53.5,1,"NORM
AL",3.9619,100.9067
53.5,1,"NORM
AL",5.0233,100.4697
53.5,1,"NORM
AL",5.356,101.0384
44,3,"NORM
AL",4.8381,100.63
44,3,"NORM
AL",4.0286,100.9228
44,3,"NORM
AL",3.8736,100.9278
44,3,"NORM
AL",3.9677,100.8696
86.5,2,5,4.5269,100.6501
86.5,2,5,4.6132,101.0694
37.5,3,"NORM
AL",5.1342,100.9899
55.5,3,"NORM
AL",4.99,100.8028
69,5,"NORM
AL",5.1189,100.6158
2.5,1,"NORM
AL",4.2303,100.91
91,1,13,4.2152,101.2753
95.5,3,9,4.8128,101.0985
18.5,3,"NORM
AL",4.94,101.1054
56,3,"NORM
AL",5.0944,100.8517
36.5,3,"NORM
AL",4.1378,101.1378
36.5,3,"NORM
AL",4.1806,101.1886
21.5,3,"NORM
AL",4.2627,101.2364
1.5,2,"NORM
AL",4.8199,100.6707
59.5,3,"NORM
AL",4.9498,100.8228
18.5,3,"NORM
AL",3.9606,100.9714
18.5,3,"NORM
AL",3.9933,100.9819
18.5,3,"NORM
AL",4.94,101.1054
40,3,"NORM
AL",3.9803,101.1198
7.5,3,"NORM
AL",3.8535,101.4814
47,3,"NORM
AL",3.8703,100.9092
0,0,"NORM
AL",4.1264,100.9744
34.5,3,"NORM
AL",4.7795,100.9378
35,3,"NORM
AL",4.7816,100.8643
76,2,5,6.5112,100.2432
69,1,9,6.4265,100.2128
69,1,9,6.5148,100.2299
69,1,9,6.5152,100.2298
69,1,9,6.4123,100.2677
46,3,NORMAL,6.4251,100.2712
43,4,NORMAL,6.4552,100.3609
64.5,2,NORMAL,5.348,116.125
49,24,NORMAL,5.4053,115.8347
29,24,NORMAL,5.4225,115.8369
29,24,NORMAL,5.4687,115.8108
225.5,288,NORMAL,5.4543,115.8149
29,24,NORMAL,5.4708,115.8029
29,24,NORMAL,5.4711,115.7997
65,5,NORMAL,5.4812,115.7984
65,5,NORMAL,5.4828,115.7925
225.5,288,NORMAL,5.5057,115.8052
65,5,NORMAL,5.4742,115.7974
75.6,2,9,5.4446,115.8524
29,24,NORMAL,5.471,115.8048
29,24,NORMAL,5.467,115.811
65,5,NORMAL,5.4777,115.7868
225.5,288,NORMAL,5.4783,115.7642
225.5,288,NORMAL,5.4728,115.7987
65,5,NORMAL,5.4225,115.8374
65,5,NORMAL,5.4072,115.8314
77.8,5,NORMAL,5.4225,115.8373
65,5,NORMAL,5.4072,115.8314
65,5,NORMAL,5.4693,115.8058
29,24,NORMAL,5.471,115.8048
225.5,288,NORMAL,5.4729,115.7881
65,5,NORMAL,5.4728,115.7971
65,5,NORMAL,5.471,115.7998
65,5,NORMAL,5.4693,115.8058
65,5,NORMAL,5.471,115.7998
77.8,5,NORMAL,5.4693,115.8065
65,5,NORMAL,5.4693,115.8058
65,5,NORMAL,5.4703,115.8042
77.8,5,NORMAL,5.4783,115.7647
77.8,5,NORMAL,5.5058,115.8081
65,5,NORMAL,5.4392,115.8354
65,5,NORMAL,5.471,115.8067
225.5,288,NORMAL,5.4905,115.811
23,5,NORMAL,6.5386,116.8138
23,5,NORMAL,6.5109,116.8096
78.5,5,NORMAL,6.5068,116.8008
23,5,NORMAL,6.4675,116.8021
18,5,NORMAL,6.4955,116.8002
275,96,NORMAL,6.4884,116.8007
275,96,NORMAL,6.4752,116.8569
23,5,NORMAL,6.5018,116.8144
23,5,NORMAL,6.5159,116.8437
23,5,NORMAL,6.5102,116.864
23,5,NORMAL,6.4675,116.8021
23,5,NORMAL,6.5233,116.874
23,5,NORMAL,6.475,116.8175
23,5,NORMAL,6.5284,116.8458
23,5,NORMAL,6.5569,116.8555
23,5,NORMAL,6.5616,116.8604
23,5,NORMAL,6.5514,116.8518
23,5,NORMAL,6.6016,116.8573
23,5,NORMAL,6.609,116.7388
23,5,NORMAL,6.521,116.8032
23,5,NORMAL,6.5386,116.8138
23,5,NORMAL,6.5109,116.8096
23,5,NORMAL,6.5673,116.7073
23,5,NORMAL,6.5079,116.8223
23,5,NORMAL,6.5297,116.725
23,5,NORMAL,6.6131,116.8686
23,5,NORMAL,5.8781,117.381
49,24,NORMAL,5.4053,115.8347
29,24,NORMAL,5.4225,115.8369
29,24,NORMAL,5.4687,115.8108
225.5,288,NORMAL,5.4543,115.8149
29,24,NORMAL,5.4708,115.8029
29,24,NORMAL,5.4711,115.7997
65,5,NORMAL,5.4812,115.7984
65,5,NORMAL,5.4828,115.7925
225.5,288,NORMAL,5.5057,115.8052
65,5,NORMAL,5.4742,115.7974
75.6,2,9,5.4446,115.8524
29,24,NORMAL,5.471,115.8048
29,24,NORMAL,5.467,115.811
65,5,NORMAL,5.4777,115.7868
225.5,288,NORMAL,5.4783,115.7642
225.5,288,NORMAL,5.4764,115.807
225.5,288,NORMAL,5.4873,115.7654
225.5,288,NORMAL,5.4772,115.766
225.5,288,NORMAL,5.5094,115.8229
225.5,288,NORMAL,5.5,115.8194
225.5,288,NORMAL,5.4701,115.8541
225.5,288,NORMAL,5.4722,115.8422
225.5,288,NORMAL,5.4799,115.8431
225.5,288,NORMAL,5.5045,115.7697
225.5,288,NORMAL,5.4728,115.7987
65,5,NORMAL,5.4225,115.8374
65,5,NORMAL,5.4072,115.8314
225.5,288,NORMAL,5.506,115.8027
65,5,NORMAL,5.4225,115.8374
65,5,NORMAL,5.4072,115.8314
65,5,NORMAL,5.4693,115.8058
29,24,NORMAL,5.471,115.8048
225.5,288,NORMAL,5.4729,115.7881
65,5,NORMAL,5.4728,115.7971
65,5,NORMAL,5.471,115.7998
65,5,NORMAL,5.4693,115.8058
65,5,NORMAL,5.4703,115.8042
65,5,NORMAL,5.4712,115.8065
65,5,NORMAL,5.4749,115.7957
65,5,NORMAL,5.4813,115.7985
225.5,288,NORMAL,5.4783,115.7642
225.5,288,NORMAL,5.5058,115.8051
65,5,NORMAL,5.4392,115.8354
65,5,NORMAL,5.471,115.8067
225.5,288,NORMAL,5.4905,115.811
225.5,288,NORMAL,5.5012,115.8093
29,24,NORMAL,5.3506,115.7291
98,48,NORMAL,5.3494,115.7341
98,48,NORMAL,5.3392,115.7599
98,48,NORMAL,5.337,115.747
147.3,7,4,5.358,115.728
44.4,5,NORMAL,5.347,115.73
44.4,5,NORMAL,5.3042,115.5872
44.4,5,NORMAL,5.3003,115.5556
44.4,5,NORMAL,5.308,115.594
44.4,5,NORMAL,5.345,115.599
44.4,5,NORMAL,5.282,115.546
44.4,5,NORMAL,5.3729,115.69
147.3,7,4,5.366,115.707
44.4,5,NORMAL,5.3534,115.6313
147.3,7,4,5.3561,115.7146
147.3,7,4,5.3478,115.7408
44.4,5,NORMAL,5.3406,115.7428
44.4,5,NORMAL,5.3444,115.7436
44.4,5,NORMAL,5.2982,115.5441
44.4,5,NORMAL,5.3387,115.6072
64.5,2,NORMAL,5.3847,115.6213
64.5,2,NORMAL,5.4018,115.6221
44.4,5,NORMAL,5.3491,115.7269
44.4,5,NORMAL,5.3439,115.7136
44.4,5,NORMAL,5.3439,115.7167
64.5,2,NORMAL,5.3021,115.5869
44.4,5,NORMAL,5.3693,115.6991
44.4,5,NORMAL,5.3684,115.6723
44.4,5,NORMAL,5.3573,115.6506
44.4,5,NORMAL,5.357,115.637
44.4,5,NORMAL,5.3568,115.6358
44.4,5,NORMAL,5.3597,115.6347
44.4,5,NORMAL,5.361,115.6184
44.4,5,NORMAL,5.3569,115.6102
44.4,5,NORMAL,5.331,115.5891
44.4,5,NORMAL,5.294,115.57
44.4,5,NORMAL,5.2894,115.5653
44.4,5,NORMAL,5.2974,115.5394
44.4,5,NORMAL,5.2979,115.5536
44.4,5,NORMAL,5.2859,115.7996
64.5,2,NORMAL,5.3406,115.7062
64.5,2,NORMAL,5.2924,115.686
44.4,5,NORMAL,5.35,115.6314
64.5,2,NORMAL,5.3671,115.6091
44.4,5,NORMAL,5.3486,115.5886
44.4,5,NORMAL,5.335,115.5496
44.4,5,NORMAL,5.3541,115.6007
44.4,5,NORMAL,5.3066,115.5954
44.4,5,NORMAL,5.2953,115.5913
64.5,2,NORMAL,5.2968,115.5427
44.4,5,NORMAL,5.3713,115.6993
44.4,5,NORMAL,5.3547,115.7351
98,48,NORMAL,5.3492,115.7341
98,48,NORMAL,5.3386,115.7598
64.5,2,NORMAL,5.3347,115.7523
44.4,5,NORMAL,5.3579,115.7147
44.4,5,NORMAL,5.3001,115.5439
44.4,5,NORMAL,5.3541,115.7407
44.4,5,NORMAL,5.3045,115.5877
44.4,5,NORMAL,5.3234,115.5955
44.4,5,NORMAL,5.3398,115.5961
44.4,5,NORMAL,5.3725,115.6896
64.5,2,NORMAL,5.3404,115.697
44.4,5,NORMAL,5.3426,115.7148
44.4,5,NORMAL,5.3423,115.7014
44.4,5,NORMAL,5.3008,115.5556
44.4,5,NORMAL,5.2849,115.5456
64.5,2,NORMAL,5.342,115.7743
44.4,5,NORMAL,5.3419,115.797
64.5,2,NORMAL,5.3486,115.7271
64.5,2,NORMAL,5.3716,115.7068
195,30,11,5.3329,115.5929
195,30,11,5.2956,115.6085
195,30,11,5.3699,115.6085
195,30,11,5.3562,115.6044
195,30,11,5.6891,115.9587
245.1,30,26,5.6852,115.9593
98.8,30,NORMAL,5.7039,115.9843
479.1,24,242,5.7073,115.9914
15.5,10,NORMAL,5.8239,116.0429
141.6,6,9,5.8171,116.0383
110.9,10,NORMAL,5.8185,116.0544
479.1,24,242,5.6217,115.9039
479.1,24,242,5.6059,115.9507
479.1,24,242,5.6287,115.9176
479.1,24,242,5.5993,115.9243
215.5,144,NORMAL,5.5347,115.8582
160,168,NORMAL,5.5341,115.8659
160,168,NORMAL,5.5319,115.8641
160,168,NORMAL,5.534,115.8574
479.1,24,242,5.5393,115.8557
160,168,NORMAL,5.4998,115.8827
479.1,24,242,5.5092,115.9088
215.5,144,NORMAL,5.5347,115.8582
479.1,24,242,6.7093,117.0131
359.5,12,443,6.7014,117.0319
359.5,12,443,6.6658,116.9366
359.5,12,443,6.6593,117.0171
359.5,12,443,6.7235,117.0365
359.5,12,443,6.6859,117.1218
359.5,12,443,6.6918,117.0793
359.5,12,443,6.6624,117.2077
359.5,12,443,6.6857,117.0963
359.5,12,443,6.6708,117.108
359.5,12,443,6.6875,117.2092
359.5,12,443,6.9049,117.0962
359.5,12,443,6.6732,117.0905
359.5,12,443,6.6272,117.2645
359.5,12,443,6.969,117.1119
359.5,12,443,6.7714,117.1123
359.5,12,443,6.7271,117.0686
359.5,12,443,6.7047,117.0667
359.5,12,443,6.6549,116.9231
359.5,12,443,6.7196,117.0596
359.5,12,443,6.6931,117.0655
359.5,12,443,6.6854,116.9547
359.5,12,443,6.7018,116.9808
359.5,12,443,6.9211,117.1335
359.5,12,443,6.8584,117.1083
359.5,12,443,6.6764,117.0463
359.5,12,443,6.8903,117.0945
359.5,12,443,6.9188,117.1116
359.5,12,443,6.7777,117.1371
359.5,12,443,6.8399,117.0746
359.5,12,443,6.8388,117.1302
359.5,12,443,6.8697,117.0971
359.5,12,443,6.8335,117.1604
359.5,12,443,6.9388,117.1169
359.5,12,443,6.9801,117.0731
359.5,12,443,6.9584,117.0602
359.5,12,443,7.0032,117.162
359.5,12,443,6.86,117.2465
359.5,12,443,6.8463,117.2169
359.5,12,443,6.6558,117.2052
359.5,12,443,6.7248,117.036
359.5,12,443,6.6116,117.1303
359.5,12,443,6.7037,117.1481
359.5,12,443,6.6859,117.1218
359.5,12,443,6.7066,117.0832
359.5,12,443,6.8814,116.8479
162.2,12,90,6.8846,116.8513
162.2,12,90,6.8995,116.7107
162.2,12,90,6.8998,116.7072
162.2,12,90,6.9056,116.708
162.2,12,90,6.8961,116.7161
162.2,12,90,6.8823,116.7227
162.2,12,90,6.9169,116.7561
162.2,12,90,6.8373,116.7096
162.2,12,90,6.8428,116.7028
162.2,12,90,6.8657,116.6953
162.2,12,90,6.8629,116.697
162.2,12,90,6.9503,116.8343
162.2,12,90,6.7997,116.7111
162.2,12,90,7.0244,116.7464
162.2,12,90,6.8497,116.699
162.2,12,90,6.7989,116.8197
162.2,12,90,6.7646,116.6421
162.2,12,90,6.7797,116.6955
162.2,12,90,6.7797,116.7848
162.2,12,90,6.9959,116.7806
162.2,12,90,6.7036,116.755
162.2,12,90,6.9251,116.8335
162.2,12,90,5.427,116.187
160.2,6,6,6.115,116.2055
125.2,6,2,6.1189,116.1963
147.3,7,4,6.134,116.2668
160.2,6,6,6.1781,116.2453
160.2,6,6,6.2026,116.2119
30,3,NORMAL,6.1836,116.2563
30,3,NORMAL,6.1868,116.2244
30,3,NORMAL,6.1932,116.227
160.2,6,6,6.2489,116.3291
30,3,NORMAL,6.1934,116.2865
30,3,NORMAL,6.2504,116.3242
30,3,NORMAL,6.1292,116.2404
30,3,NORMAL,6.1868,116.2314
30,3,NORMAL,6.1826,116.198
30,3,NORMAL,6.2078,116.2234
30,3,NORMAL,6.1487,116.2782
30,3,NORMAL,6.1672,116.209
30,3,NORMAL,6.1904,116.238
30,3,NORMAL,6.258,116.342
224,96,6,6.1477,116.2187
30,3,NORMAL,6.1952,116.2292
30,3,NORMAL,5.8592,118.1042
65,5,NORMAL,5.86139,118.1083
65,5,NORMAL,5.8884,118.06
141.6,6,9,6.347,116.435
53.2,5,NORMAL,6.3589,116.4394
152,48,NORMAL,6.3622,116.4394
53.2,5,NORMAL,6.3632,116.4401
152,48,NORMAL,6.359,116.433
152,48,NORMAL,6.3672,116.4225
152,48,NORMAL,6.371,116.414
152,48,NORMAL,6.3561,116.4014
53.2,5,NORMAL,6.3425,116.3863
53.2,5,NORMAL,6.3387,116.3796
152,48,NORMAL,6.3619,116.4197
152,48,NORMAL,6.363,116.399
152,48,NORMAL,6.3658,116.4339
98.1,7,5,6.3717,116.4422
53.2,5,NORMAL,6.3631,116.4242
53.2,5,NORMAL,6.373,116.434
236,24,11,6.3777,116.4189
53.2,5,NORMAL,6.3811,116.4242
53.2,5,NORMAL,6.3891,116.413
53.2,5,NORMAL,6.3765,116.427
53.2,5,NORMAL,6.4022,116.4362
53.2,5,NORMAL,6.419,116.455
53.2,5,NORMAL,6.4246,116.4543
53.2,5,NORMAL,6.4168,116.434
53.2,5,NORMAL,6.4158,116.4154
53.2,5,NORMAL,6.4124,116.4231
53.2,5,NORMAL,6.3993,116.4465
53.2,5,NORMAL,6.4003,116.4044
53.2,5,NORMAL,6.3484,116.3998
53.2,5,NORMAL,6.3614,116.4243
53.2,5,NORMAL,6.3986,116.5387
53.2,5,NORMAL,6.3347,116.4301
53.2,5,NORMAL,6.3408,116.3885
53.2,5,NORMAL,6.4025,116.4132
53.2,5,NORMAL,6.3474,116.4462
53.2,5,NORMAL,6.3676,116.4407
53.2,5,NORMAL,6.3527,116.4434
53.2,5,NORMAL,6.3528,116.4285
152,48,NORMAL,6.3597,116.4429
236,24,11,6.3506,116.4339
98.1,7,5,6.364,116.426
98.1,7,5,6.3698,116.4414
152,48,NORMAL,6.3597,116.415
152,48,NORMAL,6.3579,116.4165
72.9,5,NORMAL,6.5341,116.8125
147.9,48,NORMAL,6.5245,116.8049
147.9,48,NORMAL,6.5097,116.8071
147.9,48,NORMAL,6.5204,116.7989
147.9,48,NORMAL,6.4676,116.8004
147.9,48,NORMAL,6.4862,116.7974
147.9,48,NORMAL,6.5021,116.8141
71,5,NORMAL,6.5251,116.7541
72.9,5,NORMAL,6.5205,116.756
72.9,5,NORMAL,6.522,116.7494
71,5,NORMAL,6.507,116.7477
71,5,NORMAL,5.0338,118.3316
54.9,5,NORMAL,5.0839,118.2884
54.9,5,NORMAL,5.0353,118.3139
54.9,5,NORMAL,5.0254,118.3328
54.9,5,NORMAL,5.0389,118.3584
54.9,5,NORMAL,5.0215,118.4218
54.9,5,NORMAL,6.6251,116.7541
72.9,5,NORMAL,6.5205,116.756
72.9,5,NORMAL,6.522,116.7494
72.9,5,NORMAL,6.5189,116.7489
72.9,5,NORMAL,6.5341,116.8125
147.9,48,NORMAL,6.5245,116.8049
147.9,48,NORMAL,6.5097,116.8071
147.9,48,NORMAL,6.5204,116.7989
72.9,5,NORMAL,6.4675,116.8004
147.9,48,NORMAL,6.4862,116.7974
147.9,48,NORMAL,6.5021,116.8141
141.6,6,9,6.347,116.435
152,48,NORMAL,6.359,116.433
152,48,NORMAL,6.371,116.414
152,48,NORMAL,6.3619,116.4197
98.1,7,5,6.3717,116.4422
152,48,NORMAL,6.3622,116.4394
98.1,7,5,6.3589,116.4317
152,48,NORMAL,6.3658,116.4339
152,48,NORMAL,6.3672,116.4225
152,48,NORMAL,6.3561,116.4014
236,24,11,6.3631,116.4241
236,24,11,6.3527,116.4467
236,24,11,6.3777,116.4189
152,48,NORMAL,6.3597,116.4429
236,24,11,6.3506,116.4339
236,24,11,6.3698,116.426
236,24,11,6.3597,116.4414
152,48,NORMAL,6.3597,116.415
152,48,NORMAL,6.3579,116.4165
236,24,11,5.8593,116.0703
248.3,24,16,5.852,116.0665
248.3,24,16,5.8844,116.0758
248.3,24,16,5.8668,116.0584
248.3,24,16,5.8968,116.0525
248.3,24,16,5.9002,116.0532
248.3,24,16,5.9,116.0577
248.3,24,16,5.9053,116.0514
248.3,24,16,5.9121,116.0535
248.3,24,16,5.8839,116.0512
248.3,24,16,5.8887,116.0502
248.3,24,16,5.8966,116.0429
248.3,24,16,5.8988,116.0467
248.3,24,16,5.9313,116.0959
250,30,12,5.935,116.1155
250,30,12,5.9043,116.1046
250,30,12,5.9043,116.1046
250,30,12,5.9049,116.1097
250,30,12,5.9103,116.1087
172.5,24,4,5.8624,116.0962
250,30,12,5.9201,116.1279
250,30,12,5.8905,116.1391
250,30,12,5.9136,116.1159
250,30,12,5.8946,116.0997
172.5,24,4,5.9188,116.112
172.5,24,4,5.9042,116.1076
173,9,5,5.9124,116.1033
250,30,12,5.9265,116.101
