date,negeri,code,daerah,kawasan_banjir,latitude,longitude,kedalaman_banjir_max,day,month,year
30/4/2021,Pulau Pinang,PEN,"SEBERANG PERAI
SELATAN","Kampung
Sethu Sungai
Jawi",5.2065,100.5003,0.3,30,4,2021
2/5/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Kampung
Nelayan",5.2875,100.2229,0.4,2,5,2021
5/5/2021,Pulau Pinang,PEN,"SEBERANG PERAI
TENGAH",Kg Tok Musa,5.3378,100.5119,0.3,5,5,2021
5/5/2021,Pulau Pinang,PEN,"SEBERANG PERAI
TENGAH","Taman Seri
Janggus",5.3361,100.4886,0.3,5,5,2021
5/5/2021,Pulau Pinang,PEN,"SEBERANG PERAI
TENGAH",Taman Impian,5.3144,100.4817,0.3,5,5,2021
5/5/2021,Pulau Pinang,PEN,"SEBERANG PERAI
TENGAH",Bukit Teh,5.3114,100.5075,0.3,5,5,2021
5/5/2021,Pulau Pinang,PEN,"SEBERANG PERAI
TENGAH","Taman
Sejahtera",5.3322,100.4867,0.3,5,5,2021
5/5/2021,Pulau Pinang,PEN,"SEBERANG PERAI
SELATAN",Taman Pekatra,5.2767,100.5078,0.3,5,5,2021
11/5/2021,Pulau Pinang,PEN,DAERAH TIMUR LAUT,"Solok Van
Pragh, Daerah
Timur Laut",5.3997,100.3086,0.2,11,5,2021
27/5/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,Taman Iping,5.2843,100.2797,0.6,27,5,2021
27/5/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Kampung
Permatang
Tepi Surau,
Permatang
Damar Laut",5.2805,100.2695,1.0,27,5,2021
10/6/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Kg Sg
Rusa,Kuala Sg
Pinang",5.3935,100.2004,0.6,10,6,2021
10/6/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Rena Park Sg
Rusa",5.3761,100.215,0.35,10,6,2021
10/6/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Atas Jalan
Hadapan
Taman
Manggis",5.3658,100.2167,0.35,10,6,2021
10/6/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Kg Baru Sg
Ara",5.319,100.2753,0.35,10,6,2021
10/6/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Jalan Dato
Ismail Hashim
(Simpang 3
Petronas Sg
Ara dan
Persimpangan
Lampu Isyarat
SMK Sg Ara",5.3196,100.2708,0.35,10,6,2021
10/6/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Jalan
Persiaran
Relau",5.3289,100.2732,0.35,10,6,2021
10/6/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,Jalan Mahsuri,5.3272,100.2814,0.35,10,6,2021
10/6/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Jalan Mayang
Pasir",5.3192,100.2852,0.35,10,6,2021
10/6/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Jalan Mayang
Pasir 2 (Hotel
Seri Malaysia)",5.3238,100.2833,0.35,10,6,2021
10/6/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Kg Naran Bt
Maung",5.2988,100.283,0.35,10,6,2021
10/6/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Lebuhraya Bt
Maung (Tman
Iping)",5.285,100.2816,0.35,10,6,2021
15/6/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,Jalan Mahsuri,5.3272,100.2814,0.35,15,6,2021
15/6/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Jalan Mayang
Pasir",5.3192,100.2852,0.3,15,6,2021
15/6/2021,Pulau Pinang,PEN,DAERAH TIMUR LAUT,"Kampung
Pokok Asam",5.3902,100.318,0.3,15,6,2021
15/6/2021,Pulau Pinang,PEN,DAERAH TIMUR LAUT,"Solok Van
Praagh",5.3997,100.3086,0.3,15,6,2021
15/6/2021,Pulau Pinang,PEN,DAERAH TIMUR LAUT,"Kampung Lu
Ban Kuh",5.3941,100.3188,0.3,15,6,2021
15/6/2021,Pulau Pinang,PEN,DAERAH TIMUR LAUT,"Kampung
Hashim Yahya",5.4063,100.3138,0.3,15,6,2021
29/6/2021,Pulau Pinang,PEN,DAERAH TIMUR LAUT,"Kampung
Kubur/Mutiara",5.4792,100.2562,1.5,29,6,2021
29/6/2021,Pulau Pinang,PEN,DAERAH TIMUR LAUT,Kampung Ceti,5.4737,100.2481,0.35,29,6,2021
29/6/2021,Pulau Pinang,PEN,DAERAH TIMUR LAUT,"Lengkok
Sungai Mas 4",5.4716,100.2531,0.35,29,6,2021
29/6/2021,Pulau Pinang,PEN,DAERAH TIMUR LAUT,"Kampung
Lembah
Permai",5.4574,100.2878,0.35,29,6,2021
29/6/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Flat Desa
Marina,
Aseania Court",5.454,100.2107603,0.35,29,6,2021
6/7/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"KampungBlok
K,Batu Maung",5.2793,100.278,0.45,6,7,2021
6/7/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"KampungNara
n",5.2988,100.2833,0.5,6,7,2021
6/7/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Taman
Iping,BatuMau
ng",5.2843,100.2797,0.6,6,7,2021
11/7/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Kg. Naran, Bt.
Maung",5.2988,100.2833,0.35,11,7,2021
16/8/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Flat Desa
Marina,
Aseania Court",5.454,100.2108,0.35,16,8,2021
18/8/2021,Pulau Pinang,PEN,"SEBERANG PERAI
SELATAN",Kg.Besar,5.1711,100.5455,1.0,18,8,2021
18/8/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,Sg Burung,5.3429,100.2127,0.5,18,8,2021
18/8/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Balai Raya Titi
Teras",5.3598,100.2236,0.5,18,8,2021
18/8/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Kg Paya
Kongsi",5.3513,100.2229,0.5,18,8,2021
18/8/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Taman Seri
Indah",5.3425,100.2277,0.5,18,8,2021
18/8/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Kg Pulau
Betong",5.3065,100.2033,0.5,18,8,2021
18/8/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,Kg Terang,5.3254,100.2129,0.5,18,8,2021
18/8/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Taman
Manggis",5.367,100.2169,0.5,18,8,2021
18/8/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Kg Kuala Jalan
Bahru",5.3536,100.1982,0.5,18,8,2021
18/8/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,Kg Nelayan,5.2888,100.2261,0.5,18,8,2021
18/8/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,Kg Sulup,5.2876,100.2247,0.5,18,8,2021
18/8/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,Kg Paya,5.2892,100.2302,0.5,18,8,2021
18/8/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Rumah Murah
Kg Nelayan",5.2888,100.2261,0.5,18,8,2021
18/8/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Depan Sekolah
Sri Bayu",5.2944,100.23,0.5,18,8,2021
18/8/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,Kg Masjid,5.2937,100.2289,0.5,18,8,2021
18/8/2021,Pulau Pinang,PEN,"SEBERANG PERAI
SELATAN","Kg Ladang
Transkrian -Tepi masjid",5.1482,100.4881,1.3,18,8,2021
18/8/2021,Pulau Pinang,PEN,"SEBERANG PERAI
SELATAN",Kg. Sg kechil,5.1622,100.5142,0.35,18,8,2021
18/8/2021,Pulau Pinang,PEN,"SEBERANG PERAI
SELATAN",Kg. Sg buaya,5.1663,100.5451,0.35,18,8,2021
18/8/2021,Pulau Pinang,PEN,"SEBERANG PERAI
SELATAN",Kg Sethu,5.2067,100.5004,0.35,18,8,2021
24/8/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,Jalan Mahsuri,5.3269,100.2887,0.35,24,8,2021
24/8/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,Jalan Tengah,5.3202,100.2842,0.25,24,8,2021
24/8/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Jalan Mayang
Pasir",5.3231,100.2867,0.25,24,8,2021
24/8/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Jalan Tun Dr
Awang",5.3274,100.2781,0.25,24,8,2021
17/9/2021,Pulau Pinang,PEN,"SEBERANG PERAI
SELATAN",Kg Chenaam,5.1453,100.4079,0.25,17,9,2021
28/9/2021,Pulau Pinang,PEN,DAERAH TIMUR LAUT,"Kampung
Bangliou",5.4629,100.3076,0.6,28,9,2021
1/10/2021,Pulau Pinang,PEN,"SEBERANG PERAI
UTARA","Kampung
Permatang
Bendahar",5.5782,100.374,0.3,1,10,2021
1/10/2021,Pulau Pinang,PEN,"SEBERANG PERAI
UTARA","Kampung
Gurun",5.5829,100.3833,0.3,1,10,2021
6/10/2021,Pulau Pinang,PEN,"SEBERANG PERAI
SELATAN","Kampung
Sungai Udang",5.1649,100.4276,0.3,6,10,2021
20/10/2021,Pulau Pinang,PEN,"SEBERANG PERAI
TENGAH",Taman Impian,5.3126,100.4816,0.45,20,10,2021
20/10/2021,Pulau Pinang,PEN,"SEBERANG PERAI
TENGAH",Jalan Pala,5.3076,100.4759,0.3,20,10,2021
20/10/2021,Pulau Pinang,PEN,"SEBERANG PERAI
TENGAH",Taman Sukun,5.3179,100.4712,0.3,20,10,2021
20/10/2021,Pulau Pinang,PEN,"SEBERANG PERAI
TENGAH","Taman Seri
Rambai",5.3491,100.448,0.3,20,10,2021
20/10/2021,Pulau Pinang,PEN,"SEBERANG PERAI
TENGAH",Jalan Tembikai,5.3578,100.4449,0.3,20,10,2021
20/10/2021,Pulau Pinang,PEN,"SEBERANG PERAI
TENGAH",Taman Belimbing,5.350319,100.442,0.3,20,10,2021
20/10/2021,Pulau Pinang,PEN,"SEBERANG PERAI
UTARA","Kampung
Permatang
Saga",5.559,100.5014,0.3,20,10,2021
21/10/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,Jalan Mahsuri,5.3269,100.2889,0.35,21,10,2021
21/10/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,Jalan Tengah,5.3202,100.2842,0.6,21,10,2021
21/10/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Jalan Mayang
Pasir",5.3231,100.2867,0.6,21,10,2021
21/10/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Jalan Tun Dr
Awang",5.3274,100.2781,0.6,21,10,2021
21/10/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,Kg Naran,5.2999,100.2837,0.6,21,10,2021
21/10/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Lebuh Batu
Maung 2",5.288,100.278,0.6,21,10,2021
21/10/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,Jln Batu Maung Tmn Iping,5.284309,100.2797,0.6,21,10,2021
21/10/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,Kg Sulup,5.3269,100.2887,0.2,21,10,2021
21/10/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Rumah Murah
Kg Nelayan",5.3202,100.2842,0.2,21,10,2021
21/10/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,Kg Paya,5.323072,100.2867,0.2,21,10,2021
8/11/2021,Pulau Pinang,PEN,"SEBERANG PERAI
SELATAN","Kampung
Baharu,
Simpang
Ampat",5.2889,100.4745,0.3,8,11,2021
8/11/2021,Pulau Pinang,PEN,"SEBERANG PERAI
SELATAN",Taman Merak,5.27,100.4655,0.4,8,11,2021
12/11/2021,Pulau Pinang,PEN,DAERAH TIMUR LAUT,Jalan Kuantan,5.4109,100.3242,0.3,12,11,2021
12/11/2021,Pulau Pinang,PEN,DAERAH TIMUR LAUT,"Jalan P.
Ramlee",5.4178,100.3243,0.3,12,11,2021
12/11/2021,Pulau Pinang,PEN,DAERAH TIMUR LAUT,"Kg. Masjid Hj.
Yahya",5.4068,100.3142,0.3,12,11,2021
25/11/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,Jalan Mahsuri,5.3269,100.2887,0.35,25,11,2021
25/11/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,Jalan Tengah,5.3202,100.2842,0.6,25,11,2021
25/11/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Jalan Mayang
Pasir",5.3231,100.2867,0.6,25,11,2021
25/11/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Jalan Dato
Ismail Hashim",5.3199,100.2712,0.6,25,11,2021
25/11/2021,Pulau Pinang,PEN,DAERAH BARAT DAYA,"Kampung Baru
Sg. Ara",5.3189,100.2758,0.6,25,11,2021
25/11/2021,Pulau Pinang,PEN,"SEBERANG PERAI
SELATAN","Kampung Sg
Buaya",5.1694,100.5418,0.6,25,11,2021
25/11/2021,Pulau Pinang,PEN,"SEBERANG PERAI
SELATAN",Kampung Besar,5.1712,100.5447926,0.4,25,11,2021
23/3/2021,Perak,PER,KERIAN,"Taman
Kerian",5.1216,100.4869,0.4,23,3,2021
23/3/2021,Perak,PER,KERIAN,"Taman
Kerian
Tambahan
1&2",5.1216,100.4869,0.3,23,3,2021
23/3/2021,Perak,PER,KERIAN,"Taman
Kerian
Tambahan
5",5.1216,100.4869,0.3,23,3,2021
23/3/2021,Perak,PER,KERIAN,"Taman
Wawasan",5.1216,100.4869,0.3,23,3,2021
23/3/2021,Perak,PER,KERIAN,"Taman Seri
Wangsa",5.1216,100.4869,0.3,23,3,2021
23/3/2021,Perak,PER,KERIAN,"Taman
Semarak",5.1216,100.4869,0.3,23,3,2021
23/3/2021,Perak,PER,KERIAN,"Taman
Damai",5.1216,100.4869,0.3,23,3,2021
23/3/2021,Perak,PER,KERIAN,"Pusat
Bandar Parit
Buntar",5.1216,100.4869,0.3,23,3,2021
23/3/2021,Perak,PER,KERIAN,"Pekan Baru
Parit Buntar",5.1216,100.4869,0.3,23,3,2021
23/3/2021,Perak,PER,KERIAN,"Kawasan
Sekolah,
Parit Buntar",5.1216,100.4869,0.3,23,3,2021
23/3/2021,Perak,PER,KERIAN,"Taman
Setia Jaya",5.1216,100.4869,0.3,23,3,2021
23/3/2021,Perak,PER,KERIAN,"Pejabat JPS
Simpang 3,
Parit Buntar",5.1216,100.4869,0.3,23,3,2021
26/4/2021,Perak,PER,HILIR PERAK,"Jalan Woo
Saik Hong,
Taman Maju",4.0339,101.0125,0.3,26,4,2021
26/4/2021,Perak,PER,HILIR PERAK,"Kg. Sg
Manila 3",3.7636,101.1339,0.3,26,4,2021
26/4/2021,Perak,PER,BAGAN DATUK,"Pasang Api,
Rungkup",3.9883,100.7706,0.1,26,4,2021
26/4/2021,Perak,PER,KAMPAR,"Sungai
Perak /
Sungai
Jelintoh",4.4658,101.1778,0.3,26,4,2021
26/4/2021,Perak,PER,"KUALA
KANGSAR",Kg. Gapis,4.775,100.8292,0.6,26,4,2021
26/4/2021,Perak,PER,"KUALA
KANGSAR",Kg. Biong,4.9392,100.9375,0.3,26,4,2021
26/4/2021,Perak,PER,"LARUT MATANG
DAN SELAMA",Kg.Pauh,4.7808,100.7769,0.4,26,4,2021
27/4/2021,Perak,PER,BAGAN DATUK,Rungkup,3.9883,100.7706,1.0,27,4,2021
27/4/2021,Perak,PER,HILIR PERAK,"Kampung
Sri Jaya,
Batu 6,
Jalan
Maharaja
Lela",3.9525,100.9706,0.1,27,4,2021
28/4/2021,Perak,PER,HILIR PERAK,"Kampung
Batu 6,
Jalan
Maharaja
Lela,
(hadapan
JPJ)",3.9528,100.9711,0.1,28,4,2021
28/4/2021,Perak,PER,BAGAN DATUK,"Kg. Sg
Samak",3.7958,101.0544,0.1,28,4,2021
28/4/2021,Perak,PER,BAGAN DATUK,"Kg. Banang, Bagan Lalang",3.8078,101.0203,0.1,28,4,2021
29/4/2021,Perak,PER,HILIR PERAK,"Taman Ros,Taman
Impiana, Taman
Indah Jaya,",4.0042,101.0261,0.3,29,4,2021
29/4/2021,Perak,PER,HILIR PERAK,"Kg. Sg.
Kerawai,
Mukim
Changkat
Jong, Teluk
Intan",4.0166,101.0682,0.3,29,4,2021
30/4/2021,Perak,PER,HULU PERAK,"Kg. Bukit
Nagka",5.1223,100.9833,0.2,30,4,2021
30/4/2021,Perak,PER,HULU PERAK,"Kg. Teluk
Batu",5.1106,100.9795,0.2,30,4,2021
30/4/2021,Perak,PER,HULU PERAK,Kg. Gelok,5.1344,100.9897,0.3,30,4,2021
30/4/2021,Perak,PER,HULU PERAK,"Kg.
Sumpitan",5.1607,100.9944,0.3,30,4,2021
30/4/2021,Perak,PER,HULU PERAK,"Kg. Gua
Badak",5.1508,100.9899,0.2,30,4,2021
30/4/2021,Perak,PER,"LARUT MATANG
DAN SELAMA","Kg.Pak
Darus",4.8233,100.7225,0.5,30,4,2021
1/5/2021,Perak,PER,"KUALA
KANGSAR","Tmn.
Muhibbah
Jaya",4.8132,101.0976,0.3,1,5,2021
1/5/2021,Perak,PER,"BATANG
PADANG",Kg. Pahang,4.2155,101.2751,0.6,1,5,2021
5/5/2021,Perak,PER,KINTA,"Kg. Sg. Kati,
Manjoi",4.6214,101.0758,0.3,5,5,2021
5/5/2021,Perak,PER,KINTA,"Kg. Tengku
Husien
Hujung,
Manjoi",4.6132,101.0694,0.3,5,5,2021
5/5/2021,Perak,PER,KINTA,"Persiaran
Meru Raya",4.6672,101.0821,0.3,5,5,2021
5/5/2021,Perak,PER,KINTA,"AEON Big
Falim",4.5797,101.0593,0.3,5,5,2021
5/5/2021,Perak,PER,KINTA,"Kg. Tengku
Husien
Hujung,
Manjoi",4.6207,101.0604,0.3,5,5,2021
5/5/2021,Perak,PER,"KUALA
KANGSAR",Kg. Stor,4.7834,100.8603,1.0,5,5,2021
5/5/2021,Perak,PER,"KUALA
KANGSAR","Kg. Suak
Larah",4.7778,100.9004,1.0,5,5,2021
10/5/2021,Perak,PER,"BATANG
PADANG","Taman
Wallagonia,
Tapah Road",4.184,101.2201,0.4,10,5,2021
15/5/2021,Perak,PER,"KUALA
KANGSAR","Kg.Suak
Dungun",4.7521,100.921,0.2,15,5,2021
17/5/2021,Perak,PER,"BATANG
PADANG","Kampung
Buloh Telur",3.9966,101.3161,0.3,17,5,2021
17/5/2021,Perak,PER,MUALLIM,"Taman Sri
Pertama,
Tanjung
Malim",3.6913,101.528,0.3,17,5,2021
17/5/2021,Perak,PER,MUALLIM,"Kg. Sungai
Dara",3.7892,101.4977,0.3,17,5,2021
17/5/2021,Perak,PER,MUALLIM,"Kg. Sungai
Sekiah",3.7586,101.4947,0.3,17,5,2021
17/5/2021,Perak,PER,MUALLIM,"Kg.
Simpang
Sekolah",3.7756,101.4969,0.6,17,5,2021
19/5/2021,Perak,PER,KINTA,"Angsana
Mall",4.6033,101.0948,0.3,19,5,2021
19/5/2021,Perak,PER,KINTA,"FT 239 Jalan
Ampang-Jelapang
(simpang keluar Gunung
Lang)",4.6311,101.0962,0.3,19,5,2021
21/5/2021,Perak,PER,"LARUT MATANG
DAN SELAMA","Lata
Sempeneh,
Kampung
Sempeneh
Chempaka,
Kampung
Perak,
Kampung
Banggol
Sebelah,
Kampung
Repoh,
Kampung
Titi Kasai,
Kampung
Bukit
Bertam,
Kampung
Bendang
Nering,
Kampung
Changkat
Lobak,
Kampung
Ceruk
Pelanduk",4.9204,100.8303,1.0,21,5,2021
21/5/2021,Perak,PER,"LARUT MATANG
DAN SELAMA","Jalan Sg.
Rotan
menghala
Batu
Hampar",4.5531,100.7294,0.3,21,5,2021
25/5/2021,Perak,PER,BAGAN DATUK,"Kg. Sg
Manila",3.7636,101.1339,0.3,25,5,2021
26/5/2021,Perak,PER,HILIR PERAK,"Kampung
Batu 6,
Jalan
Maharaja
Lela,
(hadapan
JPJ)",3.9528,100.9711,0.1,26,5,2021
26/5/2021,Perak,PER,BAGAN DATUK,"Kg. Sg
Samak",3.7958,101.0544,0.3,26,5,2021
3/6/2021,Perak,PER,"LARUT MATANG
DAN SELAMA",Kg. Paya,4.7795,100.7343,0.3,3,6,2021
3/6/2021,Perak,PER,"LARUT MATANG
DAN SELAMA","Kampung
Banggol",5.2477,100.7672,1.0,3,6,2021
3/6/2021,Perak,PER,"LARUT MATANG
DAN SELAMA",Ulu Nor,5.24,100.7789,1.0,3,6,2021
3/6/2021,Perak,PER,"LARUT MATANG
DAN SELAMA","Kampung
Ulu Garok",5.2548,100.7978,1.0,3,6,2021
3/6/2021,Perak,PER,"LARUT MATANG
DAN SELAMA","Kampung
Sg. Bayor",5.2529,100.7813,1.0,3,6,2021
5/6/2021,Perak,PER,"LARUT MATANG
DAN SELAMA","Kampung
Seputeh,
Kampung
Ceruk
Dollah",5.0944,100.8517,1.0,5,6,2021
5/6/2021,Perak,PER,"LARUT MATANG
DAN SELAMA","Kampung
Masjid,
Kampung
Chop,
Kampung
Bendang
Luas,
Kampung
Air Jernih,
Kampung
Teras,
Kampung
Raja
Bersiong",5.1453,100.8189,1.0,5,6,2021
5/6/2021,Perak,PER,KERIAN,"Kg. Ulu
Sepetang",4.9662,100.7298,1.0,5,6,2021
15/6/2021,Perak,PER,"BATANG
PADANG",Kg Batu 6,4.2451,101.3118,0.4,15,6,2021
29/6/2021,Perak,PER,"LARUT MATANG
DAN SELAMA","Jalan Sg.
Rotan",4.5531,100.7294,0.6,29,6,2021
10/7/2021,Perak,PER,MANJUNG,"Kg. Paya
Lima",4.4967,100.7923,0.5,10,7,2021
10/7/2021,Perak,PER,KINTA,"Desa Putra
Indah",4.6543,101.1439,0.9,10,7,2021
8/8/2021,Perak,PER,KERIAN,"Kg.Tebuk
Panchor Kiri",5.0161,100.6486,0.3,8,8,2021
15/8/2021,Perak,PER,HULU PERAK,Pekan Gerik,5.4268,101.1284,0.6,15,8,2021
15/8/2021,Perak,PER,HULU PERAK,"Kg.Tebuk
Panchor Kiri",5.0161,100.6486,0.3,15,8,2021
16/8/2021,Perak,PER,KERIAN,"Kg.Kubu
Gajah",4.9781,100.6493,0.3,16,8,2021
16/8/2021,Perak,PER,KERIAN,"Kg. Ulu
Sepetang",4.9662,100.7298,0.5,16,8,2021
16/8/2021,Perak,PER,"LARUT MATANG
DAN SELAMA","Sg.
Mengkuang
dan
Kg.Bukit
Torak",5.2314,100.7405,0.5,16,8,2021
18/8/2021,Perak,PER,KERIAN,"Taman
Kerian",5.1203,100.4883,0.5,18,8,2021
18/8/2021,Perak,PER,KERIAN,"Taman
Kerian
Tambahan
1&2",5.1203,100.4883,0.9,18,8,2021
18/8/2021,Perak,PER,KERIAN,"Taman
Kerian
Tambahan
5",5.1203,100.4883,0.9,18,8,2021
18/8/2021,Perak,PER,KERIAN,"Taman
Wawasan",5.1203,100.4883,0.9,18,8,2021
18/8/2021,Perak,PER,KERIAN,"Taman Seri
Wangsa",5.1203,100.4883,0.9,18,8,2021
18/8/2021,Perak,PER,KERIAN,"Taman
Semarak",5.1203,100.4883,0.9,18,8,2021
18/8/2021,Perak,PER,KERIAN,"Taman
Damai",5.1203,100.4883,0.9,18,8,2021
18/8/2021,Perak,PER,KERIAN,"Pusat
Bandar Parit
Buntar",5.1203,100.4883,0.9,18,8,2021
18/8/2021,Perak,PER,KERIAN,"Pekan Baru
Parit Buntar",5.1203,100.4883,0.9,18,8,2021
18/8/2021,Perak,PER,KERIAN,"Kawasan
Sekolah,
Parit Buntar",5.1203,100.4883,0.9,18,8,2021
18/8/2021,Perak,PER,KERIAN,"Taman
Setia Jaya",5.1203,100.4883,0.9,18,8,2021
18/8/2021,Perak,PER,KERIAN,"Pejabat
JPSSimpan
g 3",5.1203,100.4883,0.9,18,8,2021
18/8/2021,Perak,PER,LARUT MATANG DAN SELAMA,Kg. Bt. 23,4.5647,100.7353,0.9,18,8,2021
18/8/2021,Perak,PER,LARUT MATANG DAN SELAMA,Kg.Murni,4.8392,100.7094,0.5,18,8,2021
18/8/2021,Perak,PER,LARUT MATANG DAN SELAMA,"Kg.Menteri
dan Matang",4.8373,100.6335,0.5,18,8,2021
18/8/2021,Perak,PER,LARUT MATANG DAN SELAMA,Kg. Kelawar,3.7121,101.4821,0.5,18,8,2021
18/8/2021,Perak,PER,MUALLIM,"Pekan
Trolak",3.8906,101.3763,0.5,18,8,2021
18/8/2021,Perak,PER,MUALLIM,Kg. Perlis,5.0457,100.6336,0.3,18,8,2021
18/8/2021,Perak,PER,MUALLIM,"Kg.Parit Haji
Kassim",5.0585,100.5702,0.5,18,8,2021
18/8/2021,Perak,PER,MUALLIM,"Kg.Baru
Chenderian
g",4.2633,101.2361,0.4,18,8,2021
18/8/2021,Perak,PER,MUALLIM,Kg.Sg.Muda,3.8627,101.4939,1.2,18,8,2021
18/8/2021,Perak,PER,MUALLIM,Kg.Rasau,3.865,101.4481,0.5,18,8,2021
18/8/2021,Perak,PER,MUALLIM,"Kg.Paya
Lima",4.4833,100.793,1.0,18,8,2021
18/8/2021,Perak,PER,MUALLIM,Kg Lintang,4.94,101.1054,1.2,18,8,2021
18/8/2021,Perak,PER,MUALLIM,Kg Tok Sirat,4.9522,101.1128,1.2,18,8,2021
18/8/2021,Perak,PER,MUALLIM,"Kg. Parit Air
Hitam 2",5.0294,100.608,0.6,18,8,2021
18/8/2021,Perak,PER,MUALLIM,"Jalan Woo
Saik Hong,
Jalan
Sithambara
m Pillay di
Teluk Intan",4.0292,101.0167,0.3,18,8,2021
18/8/2021,Perak,PER,MUALLIM,"Kampung
Banang",3.7958,101.0544,0.3,18,8,2021
18/8/2021,Perak,PER,MUALLIM,"Kampung
Sungai
Samak",3.8078,101.0203,0.3,18,8,2021
18/8/2021,Perak,PER,MUALLIM,Kg. Kerawai,4.017,101.0687,0.3,18,8,2021
18/8/2021,Perak,PER,MUALLIM,"Pintu Air Sg.
Pak Kalong",4.0164,101.0192,0.3,18,8,2021
18/8/2021,Perak,PER,MUALLIM,Kg. Teluk,4.2967,100.6733,0.4,18,8,2021
18/8/2021,Perak,PER,MUALLIM,"Kg. PPRT
Panchor",4.5269,100.6501,0.5,18,8,2021
18/8/2021,Perak,PER,MUALLIM,"Kg.Tersusu
n Beruas",4.5005,100.7842,0.45,18,8,2021
18/8/2021,Perak,PER,MUALLIM,"Taman
Anggerik",4.5005,100.7842,0.45,18,8,2021
18/8/2021,Perak,PER,MUALLIM,"Kg.Paya
Lima",4.4972,100.793,0.3,18,8,2021
18/8/2021,Perak,PER,MUALLIM,"SMK Alang
Iskandar",5.0145,100.528,0.5,18,8,2021
18/8/2021,Perak,PER,MUALLIM,"Taman
Serai
Perdana",5.0049,100.5177,0.5,18,8,2021
18/8/2021,Perak,PER,MUALLIM,"Kg Teluk,
Bagai Serai",4.9815,100.5853,0.5,18,8,2021
18/8/2021,Perak,PER,MUALLIM,"Perumahan
Desa Seri
Iskandar",4.3678,100.9346,0.45,18,8,2021
18/8/2021,Perak,PER,MUALLIM,"Taman
Muhibbah",4.9307,100.4644,0.4,18,8,2021
18/8/2021,Perak,PER,MUALLIM,"Kg. Sg. Mat
Aris Atas &
Kg. Parit
Haji Amin",4.9401,100.4675,0.3,18,8,2021
18/8/2021,Perak,PER,MUALLIM,Kg. Paya,4.7811,100.7317,0.4,18,8,2021
18/8/2021,Perak,PER,MUALLIM,"Kg. Air
Panas",5.3985,101.113,0.5,18,8,2021
18/8/2021,Perak,PER,MUALLIM,"Kg. Tg
Rambai",5.396,101.0916,0.5,18,8,2021
