date,negeri,code,daerah,kawasan_banjir,latitude,longitude,kedalaman_banjir_max,day,month,year,line_check,geometry
31/5/2020,Kedah,KED,KOTA SETAR,"1. Jalan Teluk Wanjah (berhampiran Great
Eastern)",6.1218,100.3786,0.45,31,5,2020,1,POINT (100.3786 6.1218)
31/5/2020,Kedah,KED,KOTA SETAR,2. Lorong Merpati/Lorong Pahlawan,6.1185,100.3753,0.45,31,5,2020,1,POINT (100.3753 6.1185)
31/5/2020,Kedah,KED,KOTA SETAR,1. Taman Datuk Kumbar,6.1212,100.3878,0.3,31,5,2020,1,POINT (100.3878 6.1212)
31/5/2020,Kedah,KED,KOTA SETAR,2. Taman Nakishah,6.1203,100.3891,0.3,31,5,2020,1,POINT (100.3891 6.1203)
31/5/2020,Kedah,KED,KOTA SETAR,3. Taman Malai,6.1242,100.3886,0.3,31,5,2020,1,POINT (100.3886 6.1242)
31/5/2020,Kedah,KED,KOTA SETAR,4. Taman Nuri,6.1238,100.3913,0.3,31,5,2020,1,POINT (100.3913 6.1238)
31/5/2020,Kedah,KED,KOTA SETAR,5. Taman Cenderawasih,6.1237,100.3898,0.3,31,5,2020,1,POINT (100.3898 6.1237)
31/5/2020,Kedah,KED,KOTA SETAR,1. Jalan Sultanah (Shahab Perdana),6.1425,100.3541,0.3,31,5,2020,1,POINT (100.3541 6.1425)
31/5/2020,Kedah,KED,KOTA SETAR,2. Jalan Gangsa,6.1377,100.3614,0.3,31,5,2020,1,POINT (100.3614 6.1377)
31/5/2020,Kedah,KED,KOTA SETAR,3. Taman Bawal,6.144,100.3487,0.3,31,5,2020,1,POINT (100.3487 6.144)
31/5/2020,Kedah,KED,KOTA SETAR,"Jalan Putra (Berhampiran Kedai Hardware
Sengle)",6.1263,100.3556,0.3,31,5,2020,1,POINT (100.3556 6.1263)
31/5/2020,Kedah,KED,KOTA SETAR,1. Kg Gunung Sali,6.1327,100.3525,0.3,31,5,2020,1,POINT (100.3525 6.1327)
31/5/2020,Kedah,KED,KOTA SETAR,2. Tmn Mutiara/Kg Batin,6.13314,100.3465,0.3,31,5,2020,1,POINT (100.3465 6.13314)
31/5/2020,Kedah,KED,KOTA SETAR,"i) Jln Langgar / Kg Darat (bawah flyover
berhampiran Hospital Sultanah Bahiyah)",6.1506,100.4026,0.3,31,5,2020,1,POINT (100.4026 6.1506)
31/5/2020,Kedah,KED,KOTA SETAR,i) Jalan Stadium,6.1303,100.3734,0.3,31,5,2020,1,POINT (100.3734 6.1303)
31/5/2020,Kedah,KED,KOTA SETAR,i) Taman Seri Ampang,6.1092,100.3395,0.3,31,5,2020,1,POINT (100.3395 6.1092)
31/5/2020,Kedah,KED,KOTA SETAR,"Tmn Seri Kota, Jln Kuala Kedah",6.094,100.3451,0.3,31,5,2020,1,POINT (100.3451 6.094)
9/7/2020,Kedah,KED,KOTA SETAR,Jalan Teluk Wanjah,6.1218,100.3786,0.45,9,7,2020,1,POINT (100.3786 6.1218)
9/7/2020,Kedah,KED,KOTA SETAR,"Jalan Putra (Berhampiran Kedai Hardware
Sengle)",6.1263,100.3556,0.3,9,7,2020,1,POINT (100.3556 6.1263)
9/7/2020,Kedah,KED,KOTA SETAR,"Jln Langgar / Kg Darat (bawah flyover
berhampiran HOSPITAL SULTANAH
BAHIYAH)",6.1506,100.4026,0.3,9,7,2020,1,POINT (100.4026 6.1506)
9/7/2020,Kedah,KED,KOTA SETAR,"Taman Sireh, bukit pinang",6.1955,100.4293,0.3,9,7,2020,1,POINT (100.4293 6.1955)
7/7/2020,Kedah,KED,BANDAR BAHARU,1) Kg 300 kaki,5.2315,100.5409,0.3,7,7,2020,1,POINT (100.5409 5.2315)
7/7/2020,Kedah,KED,BANDAR BAHARU,2) Kg Tengah,5.2309,100.5479,0.6,7,7,2020,1,POINT (100.5479 5.2309)
7/7/2020,Kedah,KED,BANDAR BAHARU,3) Kg Paya Semambu,5.2331,100.5547,0.6,7,7,2020,1,POINT (100.5547 5.2331)
7/7/2020,Kedah,KED,BANDAR BAHARU,4) Kg Kilang Batu,5.2372,100.5472,0.6,7,7,2020,1,POINT (100.5472 5.2372)
20/7/2020,Kedah,KED,BALING,1. Kg.Ulu Tawar,5.4522,100.7343,0.6,20,7,2020,1,POINT (100.7343 5.4522)
20/7/2020,Kedah,KED,BALING,2. Kg.Seputih,5.5366,100.7581,0.2,20,7,2020,1,POINT (100.7581 5.5366)
20/7/2020,Kedah,KED,BALING,3. Kg.Air Kepal,5.4736,100.7362,0.2,20,7,2020,1,POINT (100.7362 5.4736)
21/7/2020,Kedah,KED,BANDAR BAHARU,Taman Cahaya Nilam,5.1186,100.5269,0.2,21,7,2020,1,POINT (100.5269 5.1186)
21/7/2020,Kedah,KED,BANDAR BAHARU,Kuartes Parit Nibong (Pjbt JPS Parit Nibong),5.1278,100.5069,1,21,7,2020,1,POINT (100.5069 5.1278)
21/7/2020,Kedah,KED,BANDAR BAHARU,Taman Cahaya Kristal,5.1179,100.5291,1,21,7,2020,1,POINT (100.5291 5.1179)
21/7/2020,Kedah,KED,BANDAR BAHARU,Kg Tebok Mat Rashid,5.1179,100.5291,1,21,7,2020,1,POINT (100.5291 5.1179)
21/7/2020,Kedah,KED,BANDAR BAHARU,Kg Pasir Debu,5.0918,100.5552,1,21,7,2020,1,POINT (100.5552 5.0918)
21/7/2020,Kedah,KED,BANDAR BAHARU,Kg Bagan Samak,5.0918,100.5552,1,21,7,2020,1,POINT (100.5552 5.0918)
24/7/2020,Kedah,KED,BALING,1) Kg. Kemangi,5.5481,100.9128,1,24,7,2020,1,POINT (100.9128 5.5481)
24/7/2020,Kedah,KED,BALING,2) Kg. Padang Lengkuas,5.5633,100.8936,0.6,24,7,2020,1,POINT (100.8936 5.5633)
24/7/2020,Kedah,KED,BALING,3) Kg. Tiak,5.5806,100.8847,0.6,24,7,2020,1,POINT (100.8847 5.5806)
24/7/2020,Kedah,KED,BALING,4) Kg. Padang Dan,5.5967,100.8661,0.6,24,7,2020,1,POINT (100.8661 5.5967)
24/7/2020,Kedah,KED,BALING,5) Kg.Charok Kangar,5.5917,100.8758,0.6,24,7,2020,1,POINT (100.8758 5.5917)
24/7/2020,Kedah,KED,BALING,6) Kg. Teluk Petata,5.5847,100.8906,0.6,24,7,2020,1,POINT (100.8906 5.5847)
24/7/2020,Kedah,KED,BALING,7) Kg. Teluk Merubi,5.5856,100.8856,0.6,24,7,2020,1,POINT (100.8856 5.5856)
24/7/2020,Kedah,KED,BALING,8) Kg. Jerai,5.5933,100.8553,0.6,24,7,2020,1,POINT (100.8553 5.5933)
24/7/2020,Kedah,KED,BALING,9) Kg.Hangus,5.5936,100.855,0.6,24,7,2020,1,POINT (100.855 5.5936)
24/7/2020,Kedah,KED,BALING,10) Kg. Pisang,5.6011,100.8553,0.6,24,7,2020,1,POINT (100.8553 5.6011)
24/7/2020,Kedah,KED,BALING,11) Kg.Tanjung,5.6075,100.8442,0.6,24,7,2020,1,POINT (100.8442 5.6075)
24/7/2020,Kedah,KED,BALING,12) Kg. Sadek Tengah,5.6108,100.8431,0.6,24,7,2020,1,POINT (100.8431 5.6108)
24/7/2020,Kedah,KED,BALING,13) Kg. Seberang Jaya Sadek,5.6158,100.8433,0.6,24,7,2020,1,POINT (100.8433 5.6158)
24/7/2020,Kedah,KED,BALING,14) Kg. Tanjung Merbau,5.6258,100.8456,0.6,24,7,2020,1,POINT (100.8456 5.6258)
24/7/2020,Kedah,KED,BALING,15) Taman Mesra Fasa 2,5.6281,100.8447,0.6,24,7,2020,1,POINT (100.8447 5.6281)
24/7/2020,Kedah,KED,BALING,16) Kg.Bukit Tinggi,5.6208,100.8444,0.6,24,7,2020,1,POINT (100.8444 5.6208)
24/7/2020,Kedah,KED,BALING,17)Banggol Cicar,5.6361,100.8439,0.6,24,7,2020,1,POINT (100.8439 5.6361)
24/7/2020,Kedah,KED,BALING,18) Kg.Tanah Periuk,5.6361,100.8431,0.6,24,7,2020,1,POINT (100.8431 5.6361)
24/7/2020,Kedah,KED,BALING,19) Kg. Bukit Legong,5.6075,100.8444,0.6,24,7,2020,1,POINT (100.8444 5.6075)
24/7/2020,Kedah,KED,BALING,20) Charok Rambai,5.6058,100.8633,0.6,24,7,2020,1,POINT (100.8633 5.6058)
24/7/2020,Kedah,KED,BALING,21) Kg.Ketemba Kememeh,5.6206,100.799,0.6,24,7,2020,1,POINT (100.799 5.6206)
24/7/2020,Kedah,KED,BALING,"22) Kg. Jenalik, Bongor",5.6956,100.9125,0.6,24,7,2020,1,POINT (100.9125 5.6956)
24/7/2020,Kedah,KED,BALING,23) Kg Pak Bong,5.5964,100.866,0.6,24,7,2020,1,POINT (100.866 5.5964)
24/7/2020,Kedah,KED,BALING,24) Kg Pdg Setol,5.5872,100.7769,0.6,24,7,2020,1,POINT (100.7769 5.5872)
24/7/2020,Kedah,KED,BALING,25) Kg Belakang Sekolah Cina Tawar,5.5925,100.7747,0.6,24,7,2020,1,POINT (100.7747 5.5925)
25/7/2020,Kedah,KED,BALING,1)Kg. Bukit Palong,5.7464,100.9117,0.6,25,7,2020,1,POINT (100.9117 5.7464)
25/7/2020,Kedah,KED,BALING,2) Kg. Teluk Temelah,5.7656,100.9169,0.4,25,7,2020,1,POINT (100.9169 5.7656)
25/7/2020,Kedah,KED,BALING,3) Kg. Banggol Derom,5.7308,100.9039,0.4,25,7,2020,1,POINT (100.9039 5.7308)
25/7/2020,Kedah,KED,BALING,4) Kg. Lahar,5.7147,100.9117,0.4,25,7,2020,1,POINT (100.9117 5.7147)
25/7/2020,Kedah,KED,BALING,5) Kg.Batu 48,5.7033,100.9158,0.4,25,7,2020,1,POINT (100.9158 5.7033)
25/7/2020,Kedah,KED,BALING,6) Kg. Bawah Gunung,5.5847,100.8906,0.4,25,7,2020,1,POINT (100.8906 5.5847)
25/7/2020,Kedah,KED,BALING,7) Kg. Charok Sikin,5.6531,100.8547,0.4,25,7,2020,1,POINT (100.8547 5.6531)
28/7/2020,Kedah,KED,LANGKAWI,Kg. Kelibang,6.3288,99.8265,0.4,28,7,2020,1,POINT (99.8265 6.3288)
28/7/2020,Kedah,KED,LANGKAWI,Kg. Sg. Menghulu,6.33,99.8187,0.4,28,7,2020,1,POINT (99.8187 6.33)
28/7/2020,Kedah,KED,BANDAR BAHARU,"Tmn. Muafakat, Rimbunan Kaseh",5.1383,100.5866,0.4,28,7,2020,1,POINT (100.5866 5.1383)
23/8/2020,Kedah,KED,SIK,1) Kg. Landai,5.9961,100.0902,3,23,8,2020,1,POINT (100.0902 5.9961)
23/8/2020,Kedah,KED,SIK,2) Kg. Melaka,6.0008,100.8449,0.45,23,8,2020,1,POINT (100.8449 6.0008)
3/9/2020,Kedah,KED,KOTA SETAR,"1. Jalan Teluk Wanjah (berhampiran great
eastern)",6.1218,100.3786,0.45,3,9,2020,1,POINT (100.3786 6.1218)
3/9/2020,Kedah,KED,KOTA SETAR,"2. Lorong Merpati/Lorong Pahlawan /
Taman Ambar",6.1185,100.3753,0.45,3,9,2020,1,POINT (100.3753 6.1185)
3/9/2020,Kedah,KED,KOTA SETAR,3. Taman Datuk Kumbar,6.1212,100.3878,0.3,3,9,2020,1,POINT (100.3878 6.1212)
3/9/2020,Kedah,KED,KOTA SETAR,4. Taman Nakishah,6.1203,100.3891,1,3,9,2020,1,POINT (100.3891 6.1203)
3/9/2020,Kedah,KED,KOTA SETAR,5. Taman Malai,6.1242,100.3886,1,3,9,2020,1,POINT (100.3886 6.1242)
3/9/2020,Kedah,KED,KOTA SETAR,6. Taman Nuri,6.1238,100.3913,1,3,9,2020,1,POINT (100.3913 6.1238)
3/9/2020,Kedah,KED,KOTA SETAR,7. Taman Cenderawasih,6.1237,100.3898,1,3,9,2020,1,POINT (100.3898 6.1237)
4/9/2020,Kedah,KED,BALING,1. Kg. Batu Lapan,5.9319,100.9042,1,4,9,2020,1,POINT (100.9042 5.9319)
4/9/2020,Kedah,KED,BALING,2. Kg. Sri Ketengga,5.8908,100.8961,0.2,4,9,2020,1,POINT (100.8961 5.8908)
4/9/2020,Kedah,KED,BALING,3. Kg.Tanjung Pari,5.8789,100.8936,0.2,4,9,2020,1,POINT (100.8936 5.8789)
4/9/2020,Kedah,KED,BALING,4. Kg. Bukit Sebelah,5.8533,100.8867,0.2,4,9,2020,1,POINT (100.8867 5.8533)
4/9/2020,Kedah,KED,BALING,5. Kg. Simpang 3 Sik,5.8592,100.8897,0.2,4,9,2020,1,POINT (100.8897 5.8592)
4/9/2020,Kedah,KED,BALING,6. Kg. Batu 60,5.8703,100.8917,0.2,4,9,2020,1,POINT (100.8917 5.8703)
4/9/2020,Kedah,KED,BALING,7. Kg. Weng,5.8369,100.8886,0.2,4,9,2020,1,POINT (100.8886 5.8369)
4/9/2020,Kedah,KED,BALING,8. Kg. Kepala Titi/Kg.baru,5.7875,100.8967,0.2,4,9,2020,1,POINT (100.8967 5.7875)
4/9/2020,Kedah,KED,BALING,9. Kg.Depan Sekolah,5.7931,100.8994,0.2,4,9,2020,1,POINT (100.8994 5.7931)
7/9/2020,Kedah,KED,KULIM,"Kg Paya, Mahang",5.3412,100.7692,0.2,7,9,2020,1,POINT (100.7692 5.3412)
8/9/2020,Kedah,KED,BALING,"Kg. Batu 7, Jln Kroh",5.6914,100.9444,1,8,9,2020,1,POINT (100.9444 5.6914)
8/9/2020,Kedah,KED,BALING,"2. Kg. Kaki Bukit, Batu 7",5.6987,100.9515,1,8,9,2020,1,POINT (100.9515 5.6987)
8/9/2020,Kedah,KED,BALING,"3. Kg.Teluk Sanau, Batu 7",5.6914,100.9535,1,8,9,2020,1,POINT (100.9535 5.6914)
8/9/2020,Kedah,KED,BALING,4. Kg. Kg. Bendang Sera,5.6764,100.9261,1,8,9,2020,1,POINT (100.9261 5.6764)
8/9/2020,Kedah,KED,BALING,5. Kg. Teluk Sg. Limau,5.6783,100.8672,1,8,9,2020,1,POINT (100.8672 5.6783)
8/9/2020,Kedah,KED,BALING,"6. Kg. Banggol Setang, Sg. Limau",5.6676,100.8616,1,8,9,2020,1,POINT (100.8616 5.6676)
9/9/2020,Kedah,KED,SIK,"Kg Bukit Hangus, Jeneri",5.912,100.6761,1,9,9,2020,1,POINT (100.6761 5.912)
10/9/2020,Kedah,KED,BANDAR BAHARU,Kg. Padang,5.1809,100.5575,0.3,10,9,2020,1,POINT (100.5575 5.1809)
10/9/2020,Kedah,KED,BANDAR BAHARU,Kg Balai Lama,5.1809,100.5575,0.5,10,9,2020,1,POINT (100.5575 5.1809)
10/9/2020,Kedah,KED,KUALA MUDA,Tmn. Keranji,5.6266,100.5021,0.5,10,9,2020,1,POINT (100.5021 5.6266)
10/9/2020,Kedah,KED,POKOK SENA,"Kampung Apil, Mukim Gajah Mati",6.2011,100.5611,0.6,10,9,2020,1,POINT (100.5611 6.2011)
10/9/2020,Kedah,KED,POKOK SENA,"Kampung Bukit Payung, Mukim Bukit Lada",6.1483,100.5581,0.3,10,9,2020,1,POINT (100.5581 6.1483)
11/9/2020,Kedah,KED,LANGKAWI,"Kampung Kubang Badak ( Kantin Maahad
Tahfiz Annabawi Langkawi)",6.3911,99.7122,0.3,11,9,2020,1,POINT (99.7122 6.3911)
10/9/2020,Kedah,KED,KUBANG PASU,"Jalan ke Kilang DXN dari Simpang 4 Lahar,
Mukim Malau",6.3007,100.4703,0.7,10,9,2020,1,POINT (100.4703 6.3007)
12/9/2020,Kedah,KED,PENDANG,Lorong KP Ceria 7 Kubur Panjang,6.0787,100.5532,0.3,12,9,2020,1,POINT (100.5532 6.0787)
12/9/2020,Kedah,KED,KOTA SETAR,Kg. Alor Senjaya Mukim Anak Bukit,6.1873,100.3793,0.3,12,9,2020,1,POINT (100.3793 6.1873)
12/9/2020,Kedah,KED,KOTA SETAR,"Kg. Alor Melintang (Pulau Kerengga) Mukim
Sungai Baharu",6.1856,100.3536,0.6,12,9,2020,1,POINT (100.3536 6.1856)
12/9/2020,Kedah,KED,KOTA SETAR,Kg. Alor Gunung Mukim Gunung,6.1756,100.3621,0.6,12,9,2020,1,POINT (100.3621 6.1756)
12/9/2020,Kedah,KED,KULIM,Kg Baru Sg Kob,5.423,100.6424,0.6,12,9,2020,1,POINT (100.6424 5.423)
12/9/2020,Kedah,KED,KULIM,Kg Pdg Limau,5.4428,100.6556,0.3,12,9,2020,1,POINT (100.6556 5.4428)
12/9/2020,Kedah,KED,KULIM,Perumahan Awam Karangan,5.4252,100.6627,0.3,12,9,2020,1,POINT (100.6627 5.4252)
12/9/2020,Kedah,KED,KULIM,Kg Banggol Penyengat,5.4268,100.6656,0.3,12,9,2020,1,POINT (100.6656 5.4268)
12/9/2020,Kedah,KED,KULIM,Kg Padang Janggus,5.4243,100.6621,0.3,12,9,2020,1,POINT (100.6621 5.4243)
12/9/2020,Kedah,KED,KULIM,"Kg Kemunting Baru –
Air lintas jalan kampung",5.4104,100.6585,0.3,12,9,2020,1,POINT (100.6585 5.4104)
12/9/2020,Kedah,KED,KULIM,"Jalan JKR 169 (Kulim-Mahang) – Air lintas
jalan",5.4275,100.6568,0.3,12,9,2020,1,POINT (100.6568 5.4275)
12/9/2020,Kedah,KED,BANDAR BAHARU,Kg 300 kaki,5.2315,100.5409,0.3,12,9,2020,1,POINT (100.5409 5.2315)
12/9/2020,Kedah,KED,BANDAR BAHARU,Kg Tengah,5.2309,100.5479,0.3,12,9,2020,1,POINT (100.5479 5.2309)
12/9/2020,Kedah,KED,BANDAR BAHARU,Kg Paya Semambu,5.2331,100.5547,0.3,12,9,2020,1,POINT (100.5547 5.2331)
15/9/2020,Kedah,KED,KUBANG PASU,"Pejabat JPS Daerah Kubang Pasu/Padang
Terap",6.2849,100.4185,0.3,15,9,2020,1,POINT (100.4185 6.2849)
15/9/2020,Kedah,KED,KUBANG PASU,"Kg. Gelam / Tmn Suria, Jitra",6.2745,100.4108,1,15,9,2020,1,POINT (100.4108 6.2745)
20/9/2020,Kedah,KED,BALING,Kg. Teluk Petata,5.5835,100.8909,1,20,9,2020,1,POINT (100.8909 5.5835)
20/9/2020,Kedah,KED,BALING,Kg. Teluk Merubi,5.5857,100.8866,0.3,20,9,2020,1,POINT (100.8866 5.5857)
20/9/2020,Kedah,KED,BALING,Kg.Charok Kangar,5.5917,100.8761,0.3,20,9,2020,1,POINT (100.8761 5.5917)
20/9/2020,Kedah,KED,BALING,Kg. Bukit Iboi,5.5666,100.868,0.3,20,9,2020,1,POINT (100.868 5.5666)
20/9/2020,Kedah,KED,BALING,Kg. Tanjung,5.6058,100.8489,0.3,20,9,2020,1,POINT (100.8489 5.6058)
20/9/2020,Kedah,KED,BALING,Kg. Seberang Jaya/Kg Sadek,5.6078,100.8444,0.3,20,9,2020,1,POINT (100.8444 5.6078)
20/9/2020,Kedah,KED,BALING,Kg. Bukit Legong,5.6159,100.8435,0.3,20,9,2020,1,POINT (100.8435 5.6159)
20/9/2020,Kedah,KED,BALING,Kg. Bukit Tinggi,5.621,100.8445,0.3,20,9,2020,1,POINT (100.8445 5.621)
20/9/2020,Kedah,KED,PENDANG,Lorong KP Ceria 7 Kubur Panjang,6.0787,100.5532,0.3,20,9,2020,1,POINT (100.5532 6.0787)
20/9/2020,Kedah,KED,PENDANG,Kg. Banggol Kambing,5.9864,100.4894,1,20,9,2020,1,POINT (100.4894 5.9864)
20/9/2020,Kedah,KED,PENDANG,Kg. Seberang Pendang,5.9934,100.4864,1,20,9,2020,1,POINT (100.4864 5.9934)
20/9/2020,Kedah,KED,PENDANG,Kg. Pondok Hj. Hussin,5.9862,100.4864,1,20,9,2020,1,POINT (100.4864 5.9862)
20/9/2020,Kedah,KED,PENDANG,Kg. Hampar Kanan,5.9857,100.4883,1,20,9,2020,1,POINT (100.4883 5.9857)
20/9/2020,Kedah,KED,PENDANG,Kg. Sukamari,5.9871,100.4838,1,20,9,2020,1,POINT (100.4838 5.9871)
20/9/2020,Kedah,KED,PENDANG,Kg. Banggol Besi,6.0223,100.4784,1,20,9,2020,1,POINT (100.4784 6.0223)
20/9/2020,Kedah,KED,PENDANG,Kg. Tanah Merah Dalam,6.0287,100.477,1,20,9,2020,1,POINT (100.477 6.0287)
25/9/2020,Kedah,KED,BALING,"Kg. Pajak Hj.Yunus, Mk.Pulai",5.6878,100.8075,1,25,9,2020,1,POINT (100.8075 5.6878)
25/9/2020,Kedah,KED,BALING,"Kg.Seputih, Mk.Bakai",5.5197,100.7553,0.3,25,9,2020,1,POINT (100.7553 5.5197)
7/10/2020,Kedah,KED,KULIM,Kg Baru Sg Kob,5.42297,100.6424,0.3,7,10,2020,1,POINT (100.6424 5.42297)
11/10/2020,Kedah,KED,PENDANG,1. Kg. Banggol Kambing,5.98644,100.4899,0.3,11,10,2020,1,POINT (100.4899 5.98644)
11/10/2020,Kedah,KED,PENDANG,2. Kg. Seberang Pendang,5.99342,100.4864,0.5,11,10,2020,1,POINT (100.4864 5.99342)
11/10/2020,Kedah,KED,PENDANG,3. Kg. Pondok Hj. Hussin,5.98622,100.4864,0.5,11,10,2020,1,POINT (100.4864 5.98622)
11/10/2020,Kedah,KED,PENDANG,Kg. Hampar Kanan,5.98567,100.4883,0.5,11,10,2020,1,POINT (100.4883 5.98567)
13/10/2020,Kedah,KED,KUBANG PASU,"AH2 JALAN JITRA – CHANGLUN
berhampiran Kampung Jenalik dan Taman
Jelutong.",6.40122,100.4265,0.5,13,10,2020,1,POINT (100.4265 6.40122)
13/10/2020,Kedah,KED,LANGKAWI,1. Kg. Sg Menghulu,6.32983,99.8189,0.7,13,10,2020,1,POINT (99.8189 6.32983)
13/10/2020,Kedah,KED,LANGKAWI,2. Kg. Kelibang,6.32858,99.8267,0.3,13,10,2020,1,POINT (99.8267 6.32858)
13/10/2020,Kedah,KED,LANGKAWI,3. Taman Langkawi,6.334,99.8158,0.3,13,10,2020,1,POINT (99.8158 6.334)
13/10/2020,Kedah,KED,LANGKAWI,4. Tok Senik/Taman Harmoni,6.3266,99.7834,0.3,13,10,2020,1,POINT (99.7834 6.3266)
13/10/2020,Kedah,KED,LANGKAWI,5. Kg. Buluh Penyumpit,6.3445,99.8274,0.3,13,10,2020,1,POINT (99.8274 6.3445)
13/10/2020,Kedah,KED,LANGKAWI,6. Kg. Nyior Chabang,6.3637,99.7524,0.3,13,10,2020,1,POINT (99.7524 6.3637)
13/10/2020,Kedah,KED,LANGKAWI,7.Kg. Cheruk Tok La/Taman Langkawi,6.3327,99.8154,0.5,13,10,2020,1,POINT (99.8154 6.3327)
13/10/2020,Kedah,KED,LANGKAWI,8. Kg Belakang Pasar Awam Padang Matsirat,6.3558,99.7319,0.5,13,10,2020,1,POINT (99.7319 6.3558)
14/10/2020,Kedah,KED,KUBANG PASU,"Kg. Nang Mah, Changlun",6.4295,100.4292,0.5,14,10,2020,1,POINT (100.4292 6.4295)
14/10/2020,Kedah,KED,KUBANG PASU,"Kg. Kubang Kayu, Changlun",6.4299,100.4284,0.4,14,10,2020,1,POINT (100.4284 6.4299)
14/10/2020,Kedah,KED,KUBANG PASU,Kg. Sebelah Stesen Bas Changlun,6.4306,100.4286,0.4,14,10,2020,1,POINT (100.4286 6.4306)
14/10/2020,Kedah,KED,KOTA SETAR,1. Kg. Alor Senjaya mukim Anak Bukit,6.1873,100.3793,0.4,14,10,2020,1,POINT (100.3793 6.1873)
14/10/2020,Kedah,KED,KOTA SETAR,"2. Kg. Alor Melintang (pulau kerengga) mukim
Sungai Baharu",6.1856,100.3536,0.2,14,10,2020,1,POINT (100.3536 6.1856)
14/10/2020,Kedah,KED,KOTA SETAR,3. Kg.Alor Gunung mukim Gunung,6.1756,100.3621,0.2,14,10,2020,1,POINT (100.3621 6.1756)
15/10/2020,Kedah,KED,KUBANG PASU,Kg. Paya Tok Teh,6.289,100.4336,0.2,15,10,2020,1,POINT (100.4336 6.289)
15/10/2020,Kedah,KED,KUBANG PASU,Kg. Lahar (Paya Tok Kiong),6.296,100.4377,0.3,15,10,2020,1,POINT (100.4377 6.296)
3/11/2020,Kedah,KED,POKOK SENA,Kg. Kolon / Jalan Raya,6.1661,100.498,0.3,3,11,2020,1,POINT (100.498 6.1661)
7/11/2020,Kedah,KED,LANGKAWI,1. Kg. Bayas,6.3258,99.7733,0.3,7,11,2020,1,POINT (99.7733 6.3258)
7/11/2020,Kedah,KED,LANGKAWI,2. Kg. Chandek Kura,6.3328,99.7514,0.5,7,11,2020,1,POINT (99.7514 6.3328)
11/11/2020,Kedah,KED,KUALA MUDA,Tmn. Keranji,5.6266,100.5021,0.5,11,11,2020,1,POINT (100.5021 5.6266)
11/11/2020,Kedah,KED,KUALA MUDA,Kg Bukit Belah,5.6373,100.5097,1.2,11,11,2020,1,POINT (100.5097 5.6373)
11/11/2020,Kedah,KED,KUALA MUDA,Kg Watt Siam,5.6355,100.5061,1.2,11,11,2020,1,POINT (100.5061 5.6355)
13/11/2020,Kedah,KED,PENDANG,"Kg. Perupok, Mukim Rambai",6.0839,100.5604,0.3,13,11,2020,1,POINT (100.5604 6.0839)
13/11/2020,Kedah,KED,PENDANG,"Kg. Petani, Mukim Rambai",6.1661,100.498,1,13,11,2020,1,POINT (100.498 6.1661)
13/11/2020,Kedah,KED,PENDANG,"Kg. Banggol, Mukim Rambai",6.084,100.5779,1,13,11,2020,1,POINT (100.5779 6.084)
15/11/2020,Kedah,KED,BALING,Kg. Belakang Banglo Tawar,5.5979,100.7788,1,15,11,2020,1,POINT (100.7788 5.5979)
15/11/2020,Kedah,KED,BALING,Kg. Binjul Luar,5.5859,100.7509,0.3,15,11,2020,1,POINT (100.7509 5.5859)
19/11/2020,Kedah,KED,BANDAR BAHARU,Kg 300 kaki,5.2315,100.5409,0.3,19,11,2020,1,POINT (100.5409 5.2315)
19/11/2020,Kedah,KED,BANDAR BAHARU,Kg Tengah,5.2309,100.5479,0.3,19,11,2020,1,POINT (100.5479 5.2309)
19/11/2020,Kedah,KED,BANDAR BAHARU,Kg Paya Semambu,5.2331,100.5547,0.3,19,11,2020,1,POINT (100.5547 5.2331)
21/11/2020,Kedah,KED,KOTA SETAR,Tmn Sri Tmn II (Jln Sultanah),6.1403,100.3823,0.3,21,11,2020,1,POINT (100.3823 6.1403)
21/11/2020,Kedah,KED,KUBANG PASU,1) Pekan Changlun,6.2548,100.2544,0.3,21,11,2020,1,POINT (100.2544 6.2548)
21/11/2020,Kedah,KED,KUBANG PASU,2) Kampung Belukar,6.2523,100.266,0.3,21,11,2020,1,POINT (100.266 6.2523)
21/11/2020,Kedah,KED,KUBANG PASU,3) Kampung Bendang Cherok,6.2523,100.266,0.3,21,11,2020,1,POINT (100.266 6.2523)
21/11/2020,Kedah,KED,KUBANG PASU,"1. Taman Bahagia, Pekan Kodiang, Jalan
176 (Jitra-Kodiang)",6.3936,100.3044,0.3,21,11,2020,1,POINT (100.3044 6.3936)
21/11/2020,Kedah,KED,KUBANG PASU,"2. Kampung Bendahara, KampungHutan
Palas",6.3994,100.3256,0.1,21,11,2020,1,POINT (100.3256 6.3994)
21/11/2020,Kedah,KED,PADANG TERAP,Kampung Pokok Machang,6.2244,100.5731,0.1,21,11,2020,1,POINT (100.5731 6.2244)
22/11/2020,Kedah,KED,KULIM,Jalan Kulim - Mahang,5.3883,100.5705,0.4,22,11,2020,1,POINT (100.5705 5.3883)
22/11/2020,Kedah,KED,BALING,"1) Kg.Padang Besar, Teloi Kanan",5.6783,100.6834,0.6,22,11,2020,1,POINT (100.6834 5.6783)
22/11/2020,Kedah,KED,BALING,"2) Kg. Seputih, Bakai",5.534,100.7801,0.5,22,11,2020,1,POINT (100.7801 5.534)
22/11/2020,Kedah,KED,BALING,"3) Kg. Ulu Tawar, Bakai",5.4567,100.7422,0.5,22,11,2020,1,POINT (100.7422 5.4567)
