nilai_hujan_max,tempoh_hujan,tempoh_ulang,kedalaman_banjir,distance
AL",0.3,8777.478052
78.5,3,"NORM
AL",0.3,6154.649328
78.5,1,8,0.3,3638.852307
38,2,"NORM
AL",0.3,1070.363066
65.5,3,2,0.6,1764.618007
65.5,3,2,0.6,8493.309745
20.5,4,2,0.9,427.2861629
20.5,4,2,0.9,543.9303132
20.5,4,2,0.9,548.5075027
20.5,4,2,0.9,519.3912816
20.5,4,2,0.9,540.7279314
20.5,4,2,0.9,423.1222845
20.5,4,2,0.9,401.6185528
20.5,4,2,0.9,557.1299007
20.5,4,2,0.9,439.0479334
20.5,4,2,0.9,436.9394553
20.5,4,2,0.9,529.7146077
20.5,4,2,0.9,551.4540513
20.5,4,2,0.9,410.0038566
20.5,4,2,0.9,441.5794815
20.5,4,2,0.9,551.2675558
20.5,4,2,0.9,439.991103
2,3,2,0.3,4966.693176
40,3,"NORM
AL",0.9,4417.34522
53,1,2,0.9,5033.040116
5.5,3,2,0.3,6558.645347
38.5,1,2,0.2,1948.61412
38,2,"NORM
AL",0.4,4266.946755
53,1,2,0.9,9806.285076
53,1,2,0.9,8447.160163
40,3,"NORM
AL",0.9,4955.275238
78.5,3,"NORM
AL",0.3,10516.40351
38.5,1,2,0.2,10139.83347
5.5,3,2,0.3,3722.784183
65.5,3,2,0.6,9563.72726
53,1,2,0.9,3778.456974
78.5,3,"NORM
AL",0.3,7718.605518
65.5,3,2,0.6,5134.845549
5.5,3,2,0.3,9053.355265
65.5,3,2,0.6,677.8622224
38.5,1,2,0.2,4227.191803
38,2,"NORM
AL",0.3,5884.59179
78.5,3,"NORM
AL",0.3,12138.62866
65.5,3,2,0.6,9481.340525
2,3,2,0.3,1622.033015
38.5,1,2,0.2,2039.789386
40,3,"NORM
AL",0.9,8953.381011
20.5,4,2,0.3,932.7480585
38,2,"NORM
AL",0.4,6628.995262
40,3,"NORM
AL",0.9,9615.382365
65.5,3,2,0.6,3318.149661
2,3,2,0.3,877.6109893
38,2,"NORM
AL",0.5,4779.886086
17.5,1,2,0.3,7500.07587
73,1,12,0.3,2143.206306
38,2,"NORM
AL",0.4,2046.747269
8,3,2,0.9,4197.758415
78.5,1,8,0.3,1057.34235
92,3,10,0.5,3171.222642
65.5,3,2,0.6,2652.986497
78.5,1,8,0.3,4922.584994
38.5,1,2,0.2,6113.032688
38,2,"NORM
AL",0.4,5302.026111
38,2,"NORM
AL",0.5,1896.849631
17,3,2,0.9,4611.171542
5.5,3,2,0.3,12508.21945
78.5,1,8,0.3,4161.971981
38.5,1,2,0.2,5866.861439
38.5,1,2,0.2,1799.255597
2,3,2,0.3,2992.561346
38,3,2,0.9,678.1243024
5.5,3,2,0.3,6542.716524
2,3,2,0.3,6348.891275
65.5,3,2,0.6,5145.539314
53,1,2,0.9,4042.651385
20.5,4,2,0.3,2462.018798
5.5,3,2,0.3,9237.289066
40,3,"NORM
AL",0.9,3643.334695
8,3,2,0.9,5637.120648
65.5,3,2,0.6,5292.432658
38,2,"NORM
AL",0.5,6739.964742
65.5,3,2,0.6,2942.652054
38,2,"NORM
AL",0.3,8199.669386
38,2,"NORM
AL",0.3,3545.158532
38.5,1,2,0.2,1682.350117
17,3,2,0.9,3544.096545
81.5,2,4,0.9,1623.539667
65.5,3,2,0.6,4278.202964
38,3,2,0.9,707.0746703
38,3,2,0.9,4368.852343
38,2,"NORM
AL",0.5,4617.389318
38,2,"NORM
AL",0.4,3262.16724
65.5,3,2,0.6,1524.974464
38,3,2,0.9,3156.019571
38,2,"NORM
AL",0.4,9058.291837
65.5,3,2,0.6,5303.180767
65.5,3,2,0.6,5508.134117
65.5,3,2,0.6,2029.396306
38,2,"NORM
AL",0.3,2673.580026
40,3,"NORM
AL",0.9,6965.293492
38,2,"NORM
AL",0.3,4213.977179
65.5,3,2,0.6,2217.529403
14.5,3,2,0.3,10164.38332
78.5,3,"NORM
AL",0.3,11045.57177
78.5,1,8,0.3,2993.060594
5.5,3,2,0.3,13624.87316
8,3,2,0.9,609.6364722
53,1,2,0.9,9289.164866
78.5,3,"NORM
AL",0.3,2762.563339
78.5,3,"NORM
AL",0.3,12269.8652
17.5,1,2,0.3,951.4504808
78.5,3,"NORM
AL",0.3,8630.346007
78.5,1,8,0.3,3839.13566
77.5,2,3,0.9,686.2995397
40,3,"NORM
AL",0.9,8160.738563
5.5,3,2,0.3,7394.30278
78.5,3,"NORM
AL",0.3,854.7798249
38.5,1,2,0.2,2948.932925
5.5,3,2,0.3,3173.442023
20.5,4,2,0.3,569.1664842
40,3,"NORM
AL",0.9,3093.520734
65.5,3,2,0.6,2248.409984
38,2,"NORM
AL",0.3,2889.990159
65.5,3,2,0.6,9358.635026
38,2,"NORM
AL",0.3,316.3597598
65.5,3,2,0.6,4689.283097
77.5,2,3,0.9,5761.107757
78.5,3,"NORM
AL",0.3,5886.571972
5.5,3,2,0.3,7644.915253
38.5,1,2,0.2,5896.180912
65.5,3,2,0.6,2092.344647
78.5,3,"NORM
AL",0.3,3614.495713
53,1,2,0.9,4935.116248
2,3,2,0.3,3142.617596
65.5,3,2,0.6,6596.702916
20.5,4,2,0.4,857.1761604
38.5,1,2,0.2,3474.898077
78.5,3,"NORM
AL",0.3,476.9251748
65.5,3,2,0.6,1392.617509
65.5,3,2,0.6,5625.635959
65.5,3,2,0.6,2514.475397
65.5,3,2,0.6,4154.374227
78.5,3,"NORM
AL",0.3,3870.004336
20.5,4,2,0.3,4137.116045
78.5,3,"NORM
AL",0.3,12585.57151
78.5,3,"NORM
AL",0.3,10358.21764
38,2,"NORM
AL",0.4,4647.218193
77.5,2,3,0.9,1113.392204
2,3,2,0.3,1153.091235
78.5,3,"NORM
AL",0.3,7074.089351
38,2,"NORM
AL",0.3,594.3154952
81.5,2,4,0.9,1895.05703
75,3,"NORM
AL",0.3,431.1959546
78.5,1,8,0.3,2747.143872
65.5,3,2,0.6,4655.260941
14.5,3,2,0.3,3320.953408
14.5,3,2,0.3,8208.750114
5.5,3,2,0.3,8351.542042
38,2,"NORM
AL",0.4,10985.2667
40,3,"NORM
AL",0.9,3324.052493
8,3,2,0.9,4369.899252
65.5,3,2,0.6,7689.407049
8,3,2,0.9,5275.558648
21.5,3,"NORM
AL",0.3,8419.057477
65.5,3,2,0.6,9317.0097
78.5,1,8,0.3,1314.312957
38,2,"NORM
AL",0.3,3741.595645
40,3,"NORM
AL",0.9,2720.431376
38.5,1,2,0.2,6118.428445
78.5,3,"NORM
AL",0.3,4804.32909
20.5,4,2,0.3,752.756107
20.5,4,2,0.3,1942.006429
65.5,3,2,0.6,5080.509714
78.5,3,"NORM
AL",0.3,8782.998262
38,2,"NORM
AL",0.4,6213.832451
14.5,3,2,0.3,3711.434032
40,3,"NORM
AL",0.9,6171.371754
38,2,"NORM
AL",0.3,6758.636772
38,2,"NORM
AL",0.3,9149.351498
65.5,3,2,0.6,3379.786336
53,1,2,0.9,5900.322595
2,3,2,0.3,3179.825109
78.5,1,8,0.3,4147.214207
65.5,3,2,0.6,5372.399213
65.5,3,2,0.6,3424.799449
65.5,3,2,0.6,7578.281449
5.5,3,2,0.3,6275.553581
65.5,3,2,0.6,4496.409774
38.5,1,2,0.2,3298.043797
5.5,3,2,0.3,6436.939134
65.5,3,2,0.6,1300.178285
38,2,"NORM
AL",0.5,1266.327299
65.5,3,2,0.6,4618.294059
40,3,"NORM
AL",0.9,3531.4506
65.5,3,2,0.6,1924.401427
65.5,3,2,0.6,4869.509807
65.5,3,2,0.6,939.0246971
65.5,3,2,0.6,3610.802464
38,2,"NORM
AL",0.4,3009.573404
53,1,2,0.9,4925.967809
65.5,3,2,0.6,1363.122038
34,1,2,0.3,915.4088705
65.5,3,2,0.6,6034.794533
20.5,4,2,0.3,1245.258613
21.5,3,"NORM
AL",0.3,8557.381994
38.5,1,2,0.2,4930.7738
17.5,1,2,0.3,2823.784617
5.5,3,2,0.3,8676.155638
40,3,"NORM
AL",0.9,9770.689176
38,2,"NORM
AL",0.4,1516.279735
71.5,2,3,0.3,777.329471
38,3,2,0.9,3899.816759
75,3,"NORM
AL",0.3,614.6224413
38,2,"NORM
AL",0.3,7050.18434
78.5,3,"NORM
AL",0.3,7598.103345
77.5,2,3,0.9,5582.244696
78.5,3,"NORM
AL",0.3,7219.310015
86,3,3,0.3,2110.985472
78.5,3,"NORM
AL",0.3,8983.646011
78.5,3,"NORM
AL",0.3,3177.261337
38.5,1,2,0.2,4596.227726
20.5,4,2,0.3,5140.317205
53,1,2,0.9,7281.978645
38,2,"NORM
AL",0.3,7131.038344
77.5,2,3,0.9,1528.582383
38,2,"NORM
AL",0.3,8356.820274
38,2,"NORM
AL",0.4,60.2662781
5.5,3,2,0.3,944.6914835
14.5,3,2,0.3,11599.75964
78.5,3,"NORM
AL",0.3,3232.794992
40,3,"NORM
AL",0.9,10214.4568
2,3,2,0.3,3644.742789
78.5,3,"NORM
AL",0.3,9766.735812
2,3,2,0.3,1501.858831
78.5,3,"NORM
AL",0.3,3132.647538
65.5,3,2,0.6,1005.615761
38,2,"NORM
AL",0.3,9609.920763
77.5,2,3,0.9,2566.13898
38,2,"NORM
AL",0.4,574.9636924
40,3,"NORM
AL",0.9,3177.146905
77.5,2,3,0.9,3948.121288
17.5,1,2,0.3,4750.390615
65.5,3,2,0.6,7679.67935
38,2,"NORM
AL",0.3,1971.911725
38,2,"NORM
AL",0.4,8360.460152
65.5,3,2,0.6,5354.221008
40,3,"NORM
AL",0.9,1907.174502
78.5,1,8,0.3,3997.16874
65.5,3,2,0.6,5686.700129
65.5,3,2,0.6,937.7700119
40,3,"NORM
AL",0.2,789.9918295
40,3,"NORM
AL",0.9,2627.864993
2,3,2,0.3,3901.138957
65.5,3,2,0.6,5041.916526
65.5,3,2,0.6,6581.978931
2,3,2,0.3,1114.200597
34,1,2,0.3,1413.477607
53,1,2,0.9,9733.90727
65.5,3,2,0.6,5192.345845
38,2,"NORM
AL",0.5,1778.893548
40,3,"NORM
AL",0.9,9419.882277
5.5,3,2,0.3,10326.10942
78.5,3,"NORM
AL",0.3,4657.585836
5.5,3,2,0.3,6240.38585
53,1,2,0.9,4734.024859
5.5,3,2,0.3,10798.64228
20.5,4,2,0.3,4213.337276
65.5,3,2,0.6,4628.391982
77.5,2,3,0.9,1569.47469
5.5,3,2,0.3,4474.299512
14.5,3,2,0.3,5850.120223
77.5,2,3,0.9,3681.415919
14.5,3,2,0.3,9446.002845
40,3,"NORM
AL",0.9,5926.37377
40,3,"NORM
AL",0.9,4896.104814
5.5,3,2,0.3,2637.709739
53,1,2,0.9,4154.529957
38,2,"NORM
AL",0.4,9270.891624
5.5,3,2,0.3,3950.813521
5.5,3,2,0.3,2473.84106
20.5,4,2,0.3,1624.893319
38,2,"NORM
AL",0.3,4689.230424
38,2,"NORM
AL",0.3,599.8432817
77.5,2,3,0.9,2598.399163
38,2,"NORM
AL",0.3,1820.220965
5.5,3,2,0.3,6942.232818
78.5,3,"NORM
AL",0.3,5728.719571
75,3,"NORM
AL",0.3,1157.49211
78.5,3,"NORM
AL",0.3,5397.799214
92,3,10,0.5,789.4512931
17,3,2,0.9,3674.658855
38,2,"NORM
AL",0.4,5897.533771
17,3,2,0.9,577.4847656
38,2,"NORM
AL",0.3,7332.611815
65.5,3,2,0.6,2332.007021
78.5,1,8,0.3,2218.029418
78.5,3,"NORM
AL",0.3,3511.965569
5.5,3,2,0.3,4284.861747
20.5,4,2,0.3,2054.540044
65.5,3,2,0.6,1095.59952
17.5,1,2,0.3,9792.849704
77.5,2,3,0.9,5251.691318
20.5,4,2,0.3,1454.527569
20.5,4,2,0.3,5655.814376
40,3,"NORM
AL",0.9,1083.141889
78.5,3,"NORM
AL",0.3,8527.699102
78.5,3,"NORM
AL",0.3,6808.930822
77.5,2,3,0.9,6253.494242
5.5,3,2,0.3,5389.271686
38,2,"NORM
AL",0.3,7462.211817
77.5,2,3,0.9,4752.366247
78.5,1,8,0.3,4713.483637
2,3,2,0.3,3579.852787
65.5,3,2,0.6,3177.809428
53,1,2,0.9,10272.50177
38,2,"NORM
AL",0.3,2973.339572
65.5,3,2,0.6,8063.045856
2,3,2,0.3,5490.819271
65.5,3,2,0.6,5938.608721
65.5,3,2,0.6,8712.37604
21.5,3,"NORM
AL",0.3,8148.469933
78.5,3,"NORM
AL",0.3,4485.019682
78.5,3,"NORM
AL",0.3,5452.917668
5.5,3,2,0.3,9956.358617
5.5,3,2,0.3,6512.226603
71.5,2,3,0.3,1578.917436
38,2,"NORM
AL",0.3,9331.238936
5.5,3,2,0.3,6236.243527
20.5,4,2,0.3,3550.39335
53,1,2,0.9,2386.560003
78.5,3,"NORM
AL",0.3,1806.48613
5.5,3,2,0.3,4860.545064
65.5,3,2,0.6,1574.390884
65.5,3,2,0.6,8031.388329
38.5,1,2,0.2,5372.937979
8,3,2,0.9,2379.727664
65.5,3,2,0.6,1786.975729
65.5,3,2,0.6,1255.376799
8,3,2,0.9,1141.689717
40,3,"NORM
AL",0.9,1413.846198
5.5,3,2,0.3,4717.760668
65.5,3,2,0.6,5505.438611
38,2,"NORM
AL",0.4,5734.830874
65.5,3,2,0.6,2384.825257
5.5,3,2,0.3,6569.562145
78.5,3,"NORM
AL",0.3,4431.054772
2,3,2,0.3,3322.115232
38,2,"NORM
AL",0.5,5561.350274
38.5,1,2,0.2,538.1361298
5.5,3,2,0.3,1275.332196
5.5,3,2,0.3,8648.206325
5.5,3,2,0.3,12186.13218
38.5,1,2,0.2,10724.27853
8,3,2,0.9,1767.209674
38,2,"NORM
AL",0.3,4014.487258
78.5,3,"NORM
AL",0.3,7374.436247
20.5,4,2,0.4,879.9247504
40,3,"NORM
AL",0.9,4578.917235
65.5,3,2,0.6,2081.355993
20.5,4,2,0.3,4902.098424
77.5,2,3,0.9,2112.485313
53,1,2,0.9,3053.812555
78.5,1,8,0.3,2021.819957
86,3,3,0.3,2805.71995
2,3,2,0.3,4197.479362
38,2,"NORM
AL",0.4,4591.170935
86,3,3,0.3,3358.547771
78.5,3,"NORM
AL",0.3,1485.891555
2,3,2,0.3,3700.673859
65.5,3,2,0.6,6227.343545
78.5,3,"NORM
AL",0.3,5006.747241
38,2,"NORM
AL",0.5,4806.964833
77.5,2,3,0.9,6884.754303
40,3,"NORM
AL",0.9,8160.572329
20.5,4,2,0.3,3658.909626
73,1,12,0.3,728.343602
78.5,3,"NORM
AL",0.3,1426.017931
78.5,3,"NORM
AL",0.3,4415.762774
40,3,"NORM
AL",0.9,2777.445314
89.5,2,7,0.9,1188.619582
38.5,1,2,0.2,5006.964195
53,1,2,0.9,5152.170291
38.5,1,2,0.2,4911.583813
53,1,2,0.9,9939.529246
2,3,2,0.3,793.0564351
2,3,2,0.3,3328.539212
40,3,"NORM
AL",0.2,652.0534335
40,3,"NORM
AL",0.9,10476.11839
20.5,4,2,0.3,1806.439499
38,2,"NORM
AL",0.5,3278.958964
5.5,3,2,0.3,4476.544599
5.5,3,2,0.3,3184.905858
38,2,"NORM
AL",0.5,6159.572973
20.5,4,2,0.3,5982.687077
5.5,3,2,0.3,7399.337381
77.5,2,3,0.9,4163.387443
81.5,2,4,0.9,1025.973201
53,1,2,0.9,5995.570639
77.5,2,3,0.9,864.0462484
38.5,1,2,0.2,7716.568679
38,3,2,0.9,1520.753219
38.5,1,2,0.2,848.2315768
73,1,12,0.3,1074.433196
71.5,2,3,0.3,1122.517514
78.5,1,8,0.3,1139.554322
81.5,2,4,0.9,868.7308801
65.5,3,2,0.6,4164.15845
38,2,"NORM
AL",0.4,3959.850467
65.5,3,2,0.6,3042.5853
65.5,3,2,0.6,5929.72604
17.5,1,2,0.3,2363.909295
65.5,3,2,0.6,10342.85432
78.5,3,"NORM
AL",0.3,7958.961611
40,3,"NORM
AL",0.9,1970.306155
8,3,2,0.9,7252.12912
65.5,3,2,0.6,1693.675823
65.5,3,2,0.6,8807.186154
78.5,1,8,0.3,3575.727848
38,3,2,0.9,2146.196668
5.5,3,2,0.3,4457.477957
38,2,"NORM
AL",0.5,1564.322528
5.5,3,2,0.3,4642.282561
5.5,3,2,0.3,13414.4628
2,3,2,0.3,2889.412773
40,3,"NORM
AL",0.9,6521.479901
53,1,2,0.9,10752.30347
65.5,3,2,0.6,4543.004902
38,2,"NORM
AL",0.4,6809.549649
14.5,3,2,0.3,5359.483517
2,3,2,0.3,1859.585165
65.5,3,2,0.6,4368.751381
78.5,1,8,0.3,2577.984799
65.5,3,2,0.6,2817.010241
78.5,1,8,0.3,3030.978662
65.5,3,2,0.6,5877.110986
78.5,1,8,0.3,1700.753368
127,3,31,0.6,5882.579915
78.5,1,8,0.3,1177.03553
53,1,2,0.9,7975.44941
53,1,2,0.9,4856.529953
38,2,"NORM
AL",0.4,6837.672412
65.5,3,2,0.6,7588.331467
20.5,4,2,0.3,4453.487885
65.5,3,2,0.6,4568.275654
17.5,1,2,0.3,7259.262253
78.5,3,"NORM
AL",0.3,7992.668029
38,2,"NORM
AL",0.3,8729.525227
17,3,2,0.9,3691.234967
78.5,3,"NORM
AL",0.3,463.0674149
65.5,3,2,0.6,4990.599716
65.5,3,2,0.6,8175.433941
38,2,"NORM
AL",0.3,7606.676249
53,1,2,0.9,3193.434124
78.5,1,8,0.3,3617.540245
38,3,2,0.9,2069.375971
78.5,3,"NORM
AL",0.3,4864.87038
92,3,10,0.5,2596.322363
78.5,3,"NORM
AL",0.3,2281.923457
5.5,3,2,0.3,6245.959986
34,1,2,0.3,851.1907452
65.5,3,2,0.6,1645.729215
65.5,3,2,0.6,3485.737646
38,2,"NORM
AL",0.3,5721.150485
77.5,2,3,0.9,3476.048739
78.5,3,"NORM
AL",0.3,8530.323179
8,3,2,0.9,5821.951685
65.5,3,2,0.6,6395.297253
38,2,"NORM
AL",0.3,8565.337865
89.5,2,7,0.9,3174.699152
2,3,2,0.3,3508.976446
17.5,1,2,0.3,5096.97967
38.5,1,2,0.2,7235.22567
20.5,4,2,0.3,4658.05622
40,3,"NORM
AL",0.9,8151.556547
77.5,2,3,0.9,658.4362946
78.5,1,8,0.3,4310.289701
65.5,3,2,0.6,3814.981677
75,3,"NORM
AL",0.3,1731.258219
5.5,3,2,0.3,7455.9901
40,3,"NORM
AL",0.9,5222.49788
38,2,"NORM
AL",0.5,2396.534294
14.5,3,2,0.3,8048.08675
5.5,3,2,0.3,8908.238326
78.5,1,8,0.3,1361.78779
17,3,2,0.9,3852.076533
65.5,3,2,0.6,4854.442297
2,3,2,0.3,2313.918313
5.5,3,2,0.3,5655.860328
5.5,3,2,0.3,4766.876222
38,2,"NORM
AL",0.4,9015.619749
38.5,1,2,0.2,4812.663054
40,3,"NORM
AL",0.2,502.9914685
65.5,3,2,0.6,3131.140944
78.5,1,8,0.3,3460.123751
105,3,7,0.3,2160.63359
38,2,"NORM
AL",0.3,7680.82049
38,2,"NORM
AL",0.3,1161.401076
21.5,3,"NORM
AL",0.3,7050.704446
8,3,2,0.9,6371.82826
40,3,"NORM
AL",0.9,8540.977945
77.5,2,3,0.9,2260.633187
38,2,"NORM
AL",0.4,2704.965418
20.5,4,2,0.3,4754.981657
65.5,3,2,0.6,2629.422597
34,1,2,0.3,878.0145272
53,1,2,0.9,9817.212666
40,3,"NORM
AL",0.9,1300.943137
65.5,3,2,0.6,3982.398254
78.5,3,"NORM
AL",0.3,10549.66218
17.5,1,2,0.3,2553.380481
2,3,2,0.3,6038.367102
65.5,3,2,0.6,2370.0402
78.5,3,"NORM
AL",0.3,6440.775001
78.5,3,"NORM
AL",0.3,4481.218523
2,3,2,0.3,874.4711193
65.5,3,2,0.6,5820.123839
40,3,"NORM
AL",0.9,895.741119
38,2,"NORM
AL",0.5,2299.277369
38,2,"NORM
AL",0.5,403.0620804
19,3,2,0.3,1681.321267
17.5,1,2,0.3,9383.06936
38,2,"NORM
AL",0.3,3937.86783
2,3,2,0.3,2812.545928
17.5,1,2,0.3,5663.092603
38.5,1,2,0.2,5961.730455
65.5,3,2,0.6,9584.780835
40,3,"NORM
AL",0.9,989.7845148
89.5,2,7,0.9,3493.55191
65.5,3,2,0.6,4179.063511
38,2,"NORM
AL",0.3,7899.070702
38,2,"NORM
AL",0.3,5213.104503
65.5,3,2,0.6,9495.976202
38,2,"NORM
AL",0.3,7887.058903
73,1,12,0.3,1091.205139
5.5,3,2,0.3,8600.248276
38.5,1,2,0.2,1843.139272
92,3,10,0.5,2894.888293
38,2,"NORM
AL",0.4,2998.631304
65.5,3,2,0.6,6225.135358
38,2,"NORM
AL",0.4,306.4867368
38.5,1,2,0.2,6029.862288
38,2,"NORM
AL",0.4,1666.023184
5.5,3,2,0.3,3610.204603
38,2,"NORM
AL",0.3,9104.141797
65.5,3,2,0.6,5934.674157
78.5,3,"NORM
AL",0.3,1393.35123
38,2,"NORM
AL",0.3,5534.544601
65.5,3,2,0.6,5259.828316
2,3,2,0.3,1217.404069
65.5,3,2,0.6,7505.273534
65.5,3,2,0.6,3885.472507
8,3,2,0.9,2510.947382
78.5,1,8,0.3,3940.773957
8,3,2,0.9,5017.935758
77.5,2,3,0.9,936.8580292
8,3,2,0.9,4908.000959
65.5,3,2,0.6,5243.174211
78.5,3,"NORM
AL",0.3,9290.829431
78.5,3,"NORM
AL",0.3,3625.514744
65.5,3,2,0.6,3895.335515
65.5,3,2,0.6,10333.09154
8,3,2,0.9,6481.538475
65.5,3,2,0.6,1381.019846
53,1,2,0.9,8054.710697
77.5,2,3,0.9,3977.212098
78.5,1,8,0.3,3250.23057
73,1,12,0.3,2589.857666
65.5,3,2,0.6,5019.229884
40,3,"NORM
AL",0.9,4202.363563
38,2,"NORM
AL",0.4,4910.425092
78.5,3,"NORM
AL",0.3,9737.369362
38.5,1,2,0.2,5601.611412
53,1,2,0.9,7363.981996
78.5,1,8,0.3,1218.492477
65.5,3,2,0.6,9469.503623
17.5,1,2,0.3,10739.12183
77.5,2,3,0.9,6379.29939
89.5,2,7,0.9,483.8454128
65.5,3,2,0.6,849.7655262
19,3,2,0.3,508.8603298
38,2,"NORM
AL",0.3,5879.255427
38,3,2,0.9,5472.101825
38,2,"NORM
AL",0.3,5051.50064
21.5,3,"NORM
AL",0.3,7234.892776
65.5,3,2,0.6,4751.98724
20.5,4,2,0.3,4263.3746
78.5,1,8,0.3,2874.623492
17.5,1,2,0.3,4860.015808
53,1,2,0.9,5339.829933
38,2,"NORM
AL",0.3,5493.738444
105,3,7,0.3,1180.981831
5.5,3,2,0.3,10676.10393
65.5,3,2,0.6,1587.481663
53,1,2,0.9,3447.444179
17.5,1,2,0.3,5804.88881
40,3,"NORM
AL",0.9,7624.072861
65.5,3,2,0.6,3934.970268
38.5,1,2,0.2,4899.49836
20.5,4,2,0.3,4229.159744
65.5,3,2,0.6,9847.583017
65.5,3,2,0.6,3435.012735
17.5,1,2,0.3,1108.788907
65.5,3,2,0.6,4396.886912
34,1,2,0.3,948.2403054
40,3,"NORM
AL",0.9,6121.514849
2,3,2,0.3,1198.53678
78.5,3,"NORM
AL",0.3,11006.94488
65.5,3,2,0.6,6773.768275
38,2,"NORM
AL",0.4,2419.018917
65.5,3,2,0.6,1783.807238
77.5,2,3,0.9,6177.756285
38.5,1,2,0.2,2921.187266
65.5,3,2,0.6,9713.343936
78.5,1,8,0.3,1666.415563
86,3,3,0.3,3610.106081
17,3,2,0.9,2933.146936
5.5,3,2,0.3,3916.416247
5.5,3,2,0.3,12849.29138
78.5,3,"NORM
AL",0.3,9077.751638
65.5,3,2,0.6,953.500883
53,1,2,0.9,6535.188424
78.5,3,"NORM
AL",0.3,3035.211805
78.5,3,"NORM
AL",0.3,1521.121553
65.5,3,2,0.6,2946.378721
78.5,3,"NORM
AL",0.3,7908.458657
38,2,"NORM
AL",0.4,9523.216877
5.5,3,2,0.3,6773.467139
73,1,12,0.3,2195.854507
78.5,1,8,0.3,4455.813169
5.5,3,2,0.3,9082.60614
65.5,3,2,0.6,4089.137454
77.5,2,3,0.9,1009.772396
38.5,1,2,0.2,4003.880893
65.5,3,2,0.6,2742.608116
78.5,3,"NORM
AL",0.3,8137.794867
65.5,3,2,0.6,7746.635545
38,2,"NORM
AL",0.5,1528.055723
65.5,3,2,0.6,4537.703997
40,3,"NORM
AL",0.9,5432.00008
65.5,3,2,0.6,6353.952917
17.5,1,2,0.3,9260.614971
40,3,"NORM
AL",0.9,8127.29411
78.5,1,8,0.3,3564.409082
17.5,1,2,0.3,7637.142574
65.5,3,2,0.6,5707.957338
38.5,1,2,0.2,9912.876557
40,3,"NORM
AL",0.9,7873.854601
78.5,3,"NORM
AL",0.3,2501.070782
38,2,"NORM
AL",0.3,5920.72487
38,2,"NORM
AL",0.3,7105.325331
38,2,"NORM
AL",0.4,8695.200323
65.5,3,2,0.6,11617.42759
78.5,3,"NORM
AL",0.3,6116.402595
38,3,2,0.9,3832.409863
78.5,1,8,0.3,2475.290375
65.5,3,2,0.6,3551.513145
38,2,"NORM
AL",0.3,3695.768789
5.5,3,2,0.3,5636.452689
38,2,"NORM
AL",0.4,3183.762736
38,2,"NORM
AL",0.4,7103.41909
89.5,2,7,0.9,3924.453537
2,3,2,0.3,2192.764665
65.5,3,2,0.6,8362.518091
38.5,1,2,0.2,5072.10828
38,2,"NORM
AL",0.4,6464.577384
83.5,1,15,0.9,4275.109404
5.5,3,2,0.3,8039.264227
77.5,2,3,0.9,1775.146618
65.5,3,2,0.6,3663.782385
78.5,3,"NORM
AL",0.3,9677.431171
65.5,3,2,0.6,1987.398471
38,2,"NORM
AL",0.5,4302.069885
78.5,1,8,0.3,5159.251933
65.5,3,2,0.6,7737.762976
20.5,4,2,0.3,4463.55842
65.5,3,2,0.6,3920.763247
40,3,"NORM
AL",0.2,929.7888081
38,3,2,0.9,3550.493537
38,2,"NORM
AL",0.3,4009.856524
77.5,2,3,0.9,4862.731652
65.5,3,2,0.6,6423.021167
40,3,"NORM
AL",0.9,6305.243301
38,2,"NORM
AL",0.4,1997.773089
53,1,2,0.9,8638.918293
38.5,1,2,0.2,2971.134276
40,3,"NORM
AL",0.2,561.0449865
20.5,4,2,0.3,1173.372732
65.5,3,2,0.6,1021.998762
38,2,"NORM
AL",0.3,3499.148535
14.5,3,2,0.3,9153.544218
40,3,"NORM
AL",0.9,9699.691598
65.5,3,2,0.6,4298.031985
78.5,3,"NORM
AL",0.3,4292.121029
53,1,2,0.9,1994.325709
20.5,4,2,0.3,2677.810209
38.5,1,2,0.2,9453.491731
40,3,"NORM
AL",0.9,5184.593087
78.5,3,"NORM
AL",0.3,4522.149537
65.5,3,2,0.6,3261.756057
40,3,"NORM
AL",0.9,4138.91994
38.5,1,2,0.2,8494.14148
38.5,1,2,0.2,5835.251613
38.5,1,2,0.2,4165.838781
65.5,3,2,0.6,1521.092316
78.5,1,8,0.3,2252.689891
2,3,2,0.3,2179.741338
40,3,"NORM
AL",0.9,1413.22434
38.5,1,2,0.2,4319.669867
38,2,"NORM
AL",0.4,10396.22781
38,2,"NORM
AL",0.4,7025.710452
77.5,2,3,0.9,3758.067343
38.5,1,2,0.2,5540.835316
53,1,2,0.9,3628.894997
40,3,"NORM
AL",0.9,6096.577618
38,2,"NORM
AL",0.4,9559.763555
53,1,2,0.9,4015.426555
78.5,3,"NORM
AL",0.3,8026.851859
89.5,2,7,0.9,89.72832488
65.5,3,2,0.6,1105.250498
65.5,3,2,0.6,569.703315
65.5,3,2,0.6,9430.428586
78.5,3,"NORM
AL",0.3,6297.624863
83.5,1,15,0.9,3411.480745
78.5,3,"NORM
AL",0.3,1757.815697
65.5,3,2,0.6,6528.643728
2,3,2,0.3,1020.305983
92,3,10,0.5,3233.602982
38,2,"NORM
AL",0.3,8775.84755
38,2,"NORM
AL",0.4,2773.556283
65.5,3,2,0.6,4833.991218
5.5,3,2,0.3,6347.932571
